Batch Id,mlp_up_proj,mlp_activation,mlp_down_proj,mlp_down_proj_all_reduce,attn_pre_proj,attn_post_proj,attn_post_proj_all_reduce,attn_prefill,attn_kv_cache_save,attn_decode,attn_rope,pipeline_send_recv,add,input_layernorm,post_attention_layernorm,schedule,sample_e2e,prepare_inputs_e2e,model_execution_e2e,process_model_outputs,ray_comm_time,replica
453,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
458,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
463,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
469,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
474,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
480,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
485,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
491,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
496,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
500,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
505,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
510,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
514,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
519,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
524,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
528,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
533,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
539,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
543,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
546,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
551,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
556,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
559,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
564,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
569,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
572,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
576,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
579,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
583,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
586,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
590,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
594,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
597,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
600,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
604,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
607,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
610,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
614,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
617,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
621,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
623,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
628,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
630,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
634,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
639,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
641,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
644,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
647,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
652,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
654,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
657,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
662,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
665,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
668,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
670,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
675,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
678,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
681,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
684,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
689,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
691,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
694,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.034448,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.510049,0,0,3
698,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.036138,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.564112,0,0,3
702,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.036138,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.564112,0,0,3
704,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.036138,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.564112,0,0,3
707,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.036138,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.564112,0,0,3
711,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.036138,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.564112,0,0,3
715,0.083182,0.008016,0.044727,0,0.020968,0.015900,0,0.000000,0.015432,0.036138,0.003000,0,0.002032,0.004000,0.004000,0,0,0,7.564112,0,0,3
717,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.075216,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,22.640300,0,0,3
726,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.090783,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,23.138458,0,0,3
733,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.104652,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,23.582251,0,0,3
741,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.119616,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,24.061115,0,0,3
749,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.135615,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,24.573084,0,0,3
758,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.148845,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,24.996416,0,0,3
771,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.166179,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,25.551117,0,0,3
783,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.180647,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,26.014100,0,0,3
795,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.192958,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,26.408053,0,0,3
808,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.208739,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,26.913037,0,0,3
819,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.222565,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,27.355474,0,0,3
831,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.232571,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,27.675675,0,0,3
845,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.248878,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,28.197497,0,0,3
857,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.260859,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,28.580877,0,0,3
870,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.270723,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,28.896529,0,0,3
878,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.286510,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,29.401717,0,0,3
891,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.296668,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,29.726778,0,0,3
906,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.307852,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,30.084651,0,0,3
924,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.321986,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,30.536954,0,0,3
944,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.329496,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,30.777254,0,0,3
963,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.341524,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,31.162143,0,0,3
981,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.352561,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,31.515335,0,0,3
1000,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.369258,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,32.049632,0,0,3
1021,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.381825,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,32.451785,0,0,3
1041,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.392671,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,32.798856,0,0,3
1061,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.402755,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,33.121545,0,0,3
1083,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.416241,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,33.553103,0,0,3
1104,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.427178,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,33.903098,0,0,3
1125,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.440460,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,34.328122,0,0,3
1145,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.449841,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,34.628293,0,0,3
1163,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.466030,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,35.146341,0,0,3
1185,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.479741,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,35.585088,0,0,3
1205,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.486005,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,35.785565,0,0,3
1223,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.498796,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,36.194865,0,0,3
1245,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.513533,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,36.666458,0,0,3
1265,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.519311,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,36.851348,0,0,3
1284,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.535078,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,37.355881,0,0,3
1302,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.545738,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,37.696992,0,0,3
1319,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.561006,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,38.185581,0,0,3
1335,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.575226,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,38.640636,0,0,3
1354,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.582867,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,38.885133,0,0,3
1370,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.590549,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,39.130946,0,0,3
1389,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.606082,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,39.628024,0,0,3
1405,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.615146,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,39.918062,0,0,3
1426,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.631037,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,40.426568,0,0,3
1449,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.645854,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,40.900733,0,0,3
1473,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.657590,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,41.276273,0,0,3
1500,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.670551,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,41.691038,0,0,3
1523,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.676091,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,41.868315,0,0,3
1547,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.686815,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,42.211468,0,0,3
1569,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.700395,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,42.646029,0,0,3
1590,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.709199,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,42.927743,0,0,3
1616,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.727994,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,43.529192,0,0,3
1640,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.739006,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,43.881593,0,0,3
1665,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.751426,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,44.279018,0,0,3
1694,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.764475,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,44.696582,0,0,3
1720,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.772425,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,44.950985,0,0,3
1749,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.780189,0.211820,0.036138,0.005994,0,0.008200,0.007000,0.007000,0,0,0,45.199442,0,0,3
1777,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.797819,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,45.781142,0,0,3
1799,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.803385,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,45.959267,0,0,3
1825,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.819740,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,46.482619,0,0,3
1846,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.827188,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,46.720963,0,0,3
1869,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.846170,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,47.328377,0,0,3
1895,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.855824,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,47.637322,0,0,3
1919,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.865287,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,47.940121,0,0,3
1941,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.878020,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,48.347579,0,0,3
1961,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.886176,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,48.608570,0,0,3
1983,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.897701,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,48.977371,0,0,3
2005,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.915213,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,49.537770,0,0,3
2028,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.923502,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,49.803021,0,0,3
2055,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.942805,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,50.420687,0,0,3
2078,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.948780,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,50.611905,0,0,3
2106,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.954691,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,50.801056,0,0,3
2130,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.969590,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,51.277835,0,0,3
2156,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.988427,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,51.880612,0,0,3
2182,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.995111,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,52.094479,0,0,3
2211,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.012863,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,52.662565,0,0,3
2239,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.021335,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,52.933667,0,0,3
2268,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.026116,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,53.086657,0,0,3
2293,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.041190,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,53.569026,0,0,3
2321,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.053210,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,53.953667,0,0,3
2349,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.063083,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,54.269612,0,0,3
2372,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.085217,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,54.977885,0,0,3
2396,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.093429,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,55.240659,0,0,3
2422,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.101162,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,55.488127,0,0,3
2455,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.113441,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,55.881059,0,0,3
2484,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.123231,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,56.194333,0,0,3
2516,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.132931,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,56.504724,0,0,3
2552,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.150142,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,57.055497,0,0,3
2585,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.168167,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,57.632275,0,0,3
2620,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.174864,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,57.846577,0,0,3
2656,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.188790,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,58.292226,0,0,3
2691,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.202141,0.211820,0.036686,0.005994,0,0.008200,0.007000,0.007000,0,0,0,58.719456,0,0,3
