batch_id,request_id,slo_type,slo_remaining_ms,only_in_queue,added_in_last_batch,request_type_after_batch,kv_context_len_tokens,prefill_len_tokens,prefill_remaining_tokens,TBT SLO,TTC SLO,replica
2383,107,TTFT,0,True,False,prefill,512,12512,12000,1.000000,10.000000,0
2383,108,TTFT,0,True,False,prefill,512,14058,13546,1.000000,10.000000,0
2383,109,TTFT,0,True,False,prefill,512,14201,13689,1.000000,10.000000,0
2383,110,TTFT,0,True,False,prefill,512,16976,16464,1.000000,10.000000,0
2383,111,TTFT,0,True,False,prefill,512,23320,22808,1.000000,10.000000,0
2383,112,TTFT,0,True,False,prefill,512,8999,8487,1.000000,10.000000,0
2383,113,TTFT,0,True,False,prefill,512,9739,9227,1.000000,10.000000,0
2383,114,TTFT,0,True,False,prefill,512,4047,3535,1.000000,10.000000,0
2383,115,TTFT,0,True,False,prefill,512,1718,1206,1.000000,10.000000,0
2383,116,TTFT,0,True,False,prefill,512,9032,8520,1.000000,10.000000,0
2383,117,TTFT,0,True,False,prefill,512,1409,897,1.000000,10.000000,0
2383,118,TTFT,0,True,False,prefill,512,23891,23379,1.000000,10.000000,0
2383,119,TTFT,0,True,False,prefill,512,87684,87172,1.000000,10.000000,0
2383,120,TTFT,0,True,False,prefill,512,5676,5164,1.000000,10.000000,0
2383,121,TTFT,0,True,False,prefill,512,6565,6053,1.000000,10.000000,0
2383,122,TTFT,0,True,False,prefill,512,15966,15454,1.000000,10.000000,0
2383,123,TTFT,0,True,False,prefill,512,70157,69645,1.000000,10.000000,0
2383,124,TTFT,0,True,False,prefill,512,13695,13183,1.000000,10.000000,0
2383,125,TTFT,0,True,False,prefill,512,2407,1895,1.000000,10.000000,0
2383,126,TTFT,0,True,False,prefill,512,1419,907,1.000000,10.000000,0
2383,127,TTFT,0,True,False,prefill,512,1408,896,1.000000,10.000000,0
2384,62,TBT,0,False,True,decode,14912,14398,0,1.000000,10.000000,0
2384,68,TBT,0,False,True,decode,6832,6434,0,1.000000,10.000000,0
2384,69,TBT,0,False,True,decode,9328,8941,0,1.000000,10.000000,0
2384,70,TBT,0,False,True,decode,9232,8864,0,1.000000,10.000000,0
2384,72,TBT,0,False,True,decode,29008,28726,0,1.000000,10.000000,0
2384,74,TBT,0,False,True,decode,2880,2645,0,1.000000,10.000000,0
2384,75,TBT,0,False,True,decode,37088,36934,0,1.000000,10.000000,0
2384,76,TBT,0,False,True,decode,2096,1936,0,1.000000,10.000000,0
2384,77,TBT,0,False,True,decode,18720,18604,0,1.000000,10.000000,0
2384,78,TBT,0,False,True,decode,35680,35638,0,1.000000,10.000000,0
2384,80,TBT,0,False,True,decode,16384,16364,0,1.000000,10.000000,0
2384,81,TBT,0,False,True,decode,9744,9754,0,1.000000,10.000000,0
2384,82,TTFT,0,False,True,prefill,1264,13439,12175,1.000000,10.000000,0
2384,83,TTFT,0,True,False,prefill,512,18311,17799,1.000000,10.000000,0
2384,84,TTFT,0,True,False,prefill,512,8546,8034,1.000000,10.000000,0
2384,85,TTFT,0,True,False,prefill,512,11265,10753,1.000000,10.000000,0
2384,86,TTFT,0,True,False,prefill,512,5053,4541,1.000000,10.000000,0
2384,87,TTFT,0,True,False,prefill,512,43234,42722,1.000000,10.000000,0
2384,88,TTFT,0,True,False,prefill,512,11012,10500,1.000000,10.000000,0
2384,89,TTFT,0,True,False,prefill,512,14128,13616,1.000000,10.000000,0
2384,90,TTFT,0,True,False,prefill,512,50414,49902,1.000000,10.000000,0
2384,91,TTFT,0,True,False,prefill,512,17583,17071,1.000000,10.000000,0
2384,92,TTFT,0,True,False,prefill,512,21606,21094,1.000000,10.000000,0
2384,93,TTFT,0,True,False,prefill,512,29777,29265,1.000000,10.000000,0
2384,94,TTFT,0,True,False,prefill,512,17965,17453,1.000000,10.000000,0
2384,95,TTFT,0,True,False,prefill,512,82788,82276,1.000000,10.000000,0
2384,96,TTFT,0,True,False,prefill,512,26557,26045,1.000000,10.000000,0
2384,97,TTFT,0,True,False,prefill,512,121145,120633,1.000000,10.000000,0
2384,98,TTFT,0,True,False,prefill,512,1834,1322,1.000000,10.000000,0
2384,99,TTFT,0,True,False,prefill,512,1428,916,1.000000,10.000000,0
2384,100,TTFT,0,True,False,prefill,512,3397,2885,1.000000,10.000000,0
2384,101,TTFT,0,True,False,prefill,512,9131,8619,1.000000,10.000000,0
2384,102,TTFT,0,True,False,prefill,512,2241,1729,1.000000,10.000000,0
2384,103,TTFT,0,True,False,prefill,512,2940,2428,1.000000,10.000000,0
2384,104,TTFT,0,True,False,prefill,512,12039,11527,1.000000,10.000000,0
2384,105,TTFT,0,True,False,prefill,512,1599,1087,1.000000,10.000000,0
2384,106,TTFT,0,True,False,prefill,512,2904,2392,1.000000,10.000000,0
2384,107,TTFT,0,True,False,prefill,512,12512,12000,1.000000,10.000000,0
2384,108,TTFT,0,True,False,prefill,512,14058,13546,1.000000,10.000000,0
2384,109,TTFT,0,True,False,prefill,512,14201,13689,1.000000,10.000000,0
2384,110,TTFT,0,True,False,prefill,512,16976,16464,1.000000,10.000000,0
2384,111,TTFT,0,True,False,prefill,512,23320,22808,1.000000,10.000000,0
2384,112,TTFT,0,True,False,prefill,512,8999,8487,1.000000,10.000000,0
2384,113,TTFT,0,True,False,prefill,512,9739,9227,1.000000,10.000000,0
2384,114,TTFT,0,True,False,prefill,512,4047,3535,1.000000,10.000000,0
2384,115,TTFT,0,True,False,prefill,512,1718,1206,1.000000,10.000000,0
2384,116,TTFT,0,True,False,prefill,512,9032,8520,1.000000,10.000000,0
2384,117,TTFT,0,True,False,prefill,512,1409,897,1.000000,10.000000,0
2384,118,TTFT,0,True,False,prefill,512,23891,23379,1.000000,10.000000,0
2384,119,TTFT,0,True,False,prefill,512,87684,87172,1.000000,10.000000,0
2384,120,TTFT,0,True,False,prefill,512,5676,5164,1.000000,10.000000,0
2384,121,TTFT,0,True,False,prefill,512,6565,6053,1.000000,10.000000,0
2384,122,TTFT,0,True,False,prefill,512,15966,15454,1.000000,10.000000,0
2384,123,TTFT,0,True,False,prefill,512,70157,69645,1.000000,10.000000,0
2384,124,TTFT,0,True,False,prefill,512,13695,13183,1.000000,10.000000,0
2384,125,TTFT,0,True,False,prefill,512,2407,1895,1.000000,10.000000,0
2384,126,TTFT,0,True,False,prefill,512,1419,907,1.000000,10.000000,0
2384,127,TTFT,0,True,False,prefill,512,1408,896,1.000000,10.000000,0
2385,62,TBT,0,False,True,decode,14912,14398,0,1.000000,10.000000,0
2385,68,TBT,0,False,True,decode,6832,6434,0,1.000000,10.000000,0
2385,69,TBT,0,False,True,decode,9328,8941,0,1.000000,10.000000,0
2385,70,TBT,0,False,True,decode,9232,8864,0,1.000000,10.000000,0
2385,72,TBT,0,False,True,decode,29008,28726,0,1.000000,10.000000,0
2385,74,TBT,0,False,True,decode,2880,2645,0,1.000000,10.000000,0
2385,75,TBT,0,False,True,decode,37088,36934,0,1.000000,10.000000,0
2385,76,TBT,0,False,True,decode,2096,1936,0,1.000000,10.000000,0
2385,77,TBT,0,False,True,decode,18720,18604,0,1.000000,10.000000,0
2385,78,TBT,0,False,True,decode,35680,35638,0,1.000000,10.000000,0
2385,80,TBT,0,False,True,decode,16384,16364,0,1.000000,10.000000,0
2385,81,TBT,0,False,True,decode,9744,9754,0,1.000000,10.000000,0
2385,82,TTFT,0,False,True,prefill,1760,13439,11679,1.000000,10.000000,0
2385,83,TTFT,0,True,False,prefill,512,18311,17799,1.000000,10.000000,0
2385,84,TTFT,0,True,False,prefill,512,8546,8034,1.000000,10.000000,0
2385,85,TTFT,0,True,False,prefill,512,11265,10753,1.000000,10.000000,0
2385,86,TTFT,0,True,False,prefill,512,5053,4541,1.000000,10.000000,0
2385,87,TTFT,0,True,False,prefill,512,43234,42722,1.000000,10.000000,0
2385,88,TTFT,0,True,False,prefill,512,11012,10500,1.000000,10.000000,0
2385,89,TTFT,0,True,False,prefill,512,14128,13616,1.000000,10.000000,0
2385,90,TTFT,0,True,False,prefill,512,50414,49902,1.000000,10.000000,0
2385,91,TTFT,0,True,False,prefill,512,17583,17071,1.000000,10.000000,0
2385,92,TTFT,0,True,False,prefill,512,21606,21094,1.000000,10.000000,0
2385,93,TTFT,0,True,False,prefill,512,29777,29265,1.000000,10.000000,0
2385,94,TTFT,0,True,False,prefill,512,17965,17453,1.000000,10.000000,0
2385,95,TTFT,0,True,False,prefill,512,82788,82276,1.000000,10.000000,0
2385,96,TTFT,0,True,False,prefill,512,26557,26045,1.000000,10.000000,0
2385,97,TTFT,0,True,False,prefill,512,121145,120633,1.000000,10.000000,0
2385,98,TTFT,0,True,False,prefill,512,1834,1322,1.000000,10.000000,0
2385,99,TTFT,0,True,False,prefill,512,1428,916,1.000000,10.000000,0
2385,100,TTFT,0,True,False,prefill,512,3397,2885,1.000000,10.000000,0
2385,101,TTFT,0,True,False,prefill,512,9131,8619,1.000000,10.000000,0
2385,102,TTFT,0,True,False,prefill,512,2241,1729,1.000000,10.000000,0
2385,103,TTFT,0,True,False,prefill,512,2940,2428,1.000000,10.000000,0
2385,104,TTFT,0,True,False,prefill,512,12039,11527,1.000000,10.000000,0
2385,105,TTFT,0,True,False,prefill,512,1599,1087,1.000000,10.000000,0
2385,106,TTFT,0,True,False,prefill,512,2904,2392,1.000000,10.000000,0
2385,107,TTFT,0,True,False,prefill,512,12512,12000,1.000000,10.000000,0
2385,108,TTFT,0,True,False,prefill,512,14058,13546,1.000000,10.000000,0
2385,109,TTFT,0,True,False,prefill,512,14201,13689,1.000000,10.000000,0
2385,110,TTFT,0,True,False,prefill,512,16976,16464,1.000000,10.000000,0
2385,111,TTFT,0,True,False,prefill,512,23320,22808,1.000000,10.000000,0
2385,112,TTFT,0,True,False,prefill,512,8999,8487,1.000000,10.000000,0
2385,113,TTFT,0,True,False,prefill,512,9739,9227,1.000000,10.000000,0
2385,114,TTFT,0,True,False,prefill,512,4047,3535,1.000000,10.000000,0
2385,115,TTFT,0,True,False,prefill,512,1718,1206,1.000000,10.000000,0
2385,116,TTFT,0,True,False,prefill,512,9032,8520,1.000000,10.000000,0
2385,117,TTFT,0,True,False,prefill,512,1409,897,1.000000,10.000000,0
2385,118,TTFT,0,True,False,prefill,512,23891,23379,1.000000,10.000000,0
2385,119,TTFT,0,True,False,prefill,512,87684,87172,1.000000,10.000000,0
2385,120,TTFT,0,True,False,prefill,512,5676,5164,1.000000,10.000000,0
2385,121,TTFT,0,True,False,prefill,512,6565,6053,1.000000,10.000000,0
2385,122,TTFT,0,True,False,prefill,512,15966,15454,1.000000,10.000000,0
2385,123,TTFT,0,True,False,prefill,512,70157,69645,1.000000,10.000000,0
2385,124,TTFT,0,True,False,prefill,512,13695,13183,1.000000,10.000000,0
2385,125,TTFT,0,True,False,prefill,512,2407,1895,1.000000,10.000000,0
2385,126,TTFT,0,True,False,prefill,512,1419,907,1.000000,10.000000,0
2385,127,TTFT,0,True,False,prefill,512,1408,896,1.000000,10.000000,0
2386,62,TBT,0,False,True,decode,14912,14398,0,1.000000,10.000000,0
2386,68,TBT,0,False,True,decode,6832,6434,0,1.000000,10.000000,0
2386,69,TBT,0,False,True,decode,9328,8941,0,1.000000,10.000000,0
2386,70,TBT,0,False,True,decode,9232,8864,0,1.000000,10.000000,0
2386,72,TBT,0,False,True,decode,29008,28726,0,1.000000,10.000000,0
2386,74,TBT,0,False,True,decode,2880,2645,0,1.000000,10.000000,0
2386,75,TBT,0,False,True,decode,37088,36934,0,1.000000,10.000000,0
2386,76,TBT,0,False,True,decode,2096,1936,0,1.000000,10.000000,0
2386,77,TBT,0,False,True,decode,18720,18604,0,1.000000,10.000000,0
2386,78,TBT,0,False,True,decode,35680,35638,0,1.000000,10.000000,0
2386,80,TBT,0,False,True,decode,16384,16364,0,1.000000,10.000000,0
2386,81,TBT,0,False,True,decode,9744,9754,0,1.000000,10.000000,0
2386,82,TTFT,0,False,True,prefill,2256,13439,11183,1.000000,10.000000,0
2386,83,TTFT,0,True,False,prefill,512,18311,17799,1.000000,10.000000,0
2386,84,TTFT,0,True,False,prefill,512,8546,8034,1.000000,10.000000,0
2386,85,TTFT,0,True,False,prefill,512,11265,10753,1.000000,10.000000,0
2386,86,TTFT,0,True,False,prefill,512,5053,4541,1.000000,10.000000,0
2386,87,TTFT,0,True,False,prefill,512,43234,42722,1.000000,10.000000,0
2386,88,TTFT,0,True,False,prefill,512,11012,10500,1.000000,10.000000,0
2386,89,TTFT,0,True,False,prefill,512,14128,13616,1.000000,10.000000,0
2386,90,TTFT,0,True,False,prefill,512,50414,49902,1.000000,10.000000,0
2386,91,TTFT,0,True,False,prefill,512,17583,17071,1.000000,10.000000,0
2386,92,TTFT,0,True,False,prefill,512,21606,21094,1.000000,10.000000,0
2386,93,TTFT,0,True,False,prefill,512,29777,29265,1.000000,10.000000,0
2386,94,TTFT,0,True,False,prefill,512,17965,17453,1.000000,10.000000,0
2386,95,TTFT,0,True,False,prefill,512,82788,82276,1.000000,10.000000,0
2386,96,TTFT,0,True,False,prefill,512,26557,26045,1.000000,10.000000,0
2386,97,TTFT,0,True,False,prefill,512,121145,120633,1.000000,10.000000,0
2386,98,TTFT,0,True,False,prefill,512,1834,1322,1.000000,10.000000,0
2386,99,TTFT,0,True,False,prefill,512,1428,916,1.000000,10.000000,0
2386,100,TTFT,0,True,False,prefill,512,3397,2885,1.000000,10.000000,0
2386,101,TTFT,0,True,False,prefill,512,9131,8619,1.000000,10.000000,0
2386,102,TTFT,0,True,False,prefill,512,2241,1729,1.000000,10.000000,0
2386,103,TTFT,0,True,False,prefill,512,2940,2428,1.000000,10.000000,0
2386,104,TTFT,0,True,False,prefill,512,12039,11527,1.000000,10.000000,0
2386,105,TTFT,0,True,False,prefill,512,1599,1087,1.000000,10.000000,0
2386,106,TTFT,0,True,False,prefill,512,2904,2392,1.000000,10.000000,0
2386,107,TTFT,0,True,False,prefill,512,12512,12000,1.000000,10.000000,0
2386,108,TTFT,0,True,False,prefill,512,14058,13546,1.000000,10.000000,0
2386,109,TTFT,0,True,False,prefill,512,14201,13689,1.000000,10.000000,0
2386,110,TTFT,0,True,False,prefill,512,16976,16464,1.000000,10.000000,0
2386,111,TTFT,0,True,False,prefill,512,23320,22808,1.000000,10.000000,0
2386,112,TTFT,0,True,False,prefill,512,8999,8487,1.000000,10.000000,0
2386,113,TTFT,0,True,False,prefill,512,9739,9227,1.000000,10.000000,0
2386,114,TTFT,0,True,False,prefill,512,4047,3535,1.000000,10.000000,0
2386,115,TTFT,0,True,False,prefill,512,1718,1206,1.000000,10.000000,0
2386,116,TTFT,0,True,False,prefill,512,9032,8520,1.000000,10.000000,0
2386,117,TTFT,0,True,False,prefill,512,1409,897,1.000000,10.000000,0
2386,118,TTFT,0,True,False,prefill,512,23891,23379,1.000000,10.000000,0
2386,119,TTFT,0,True,False,prefill,512,87684,87172,1.000000,10.000000,0
2386,120,TTFT,0,True,False,prefill,512,5676,5164,1.000000,10.000000,0
2386,121,TTFT,0,True,False,prefill,512,6565,6053,1.000000,10.000000,0
2386,122,TTFT,0,True,False,prefill,512,15966,15454,1.000000,10.000000,0
2386,123,TTFT,0,True,False,prefill,512,70157,69645,1.000000,10.000000,0
2386,124,TTFT,0,True,False,prefill,512,13695,13183,1.000000,10.000000,0
2386,125,TTFT,0,True,False,prefill,512,2407,1895,1.000000,10.000000,0
2386,126,TTFT,0,True,False,prefill,512,1419,907,1.000000,10.000000,0
2386,127,TTFT,0,True,False,prefill,512,1408,896,1.000000,10.000000,0
2387,62,TBT,0,False,True,decode,14912,14398,0,1.000000,10.000000,0
2387,68,TBT,0,False,True,decode,6832,6434,0,1.000000,10.000000,0
2387,69,TBT,0,False,True,decode,9328,8941,0,1.000000,10.000000,0
2387,70,TBT,0,False,True,decode,9232,8864,0,1.000000,10.000000,0
2387,72,TBT,0,False,True,decode,29008,28726,0,1.000000,10.000000,0
2387,74,TBT,0,False,True,decode,2880,2645,0,1.000000,10.000000,0
2387,75,TBT,0,False,True,decode,37088,36934,0,1.000000,10.000000,0
2387,76,TBT,0,False,True,decode,2096,1936,0,1.000000,10.000000,0
2387,77,TBT,0,False,True,decode,18720,18604,0,1.000000,10.000000,0
2387,78,TBT,0,False,True,decode,35680,35638,0,1.000000,10.000000,0
2387,80,TBT,0,False,True,decode,16384,16364,0,1.000000,10.000000,0
2387,81,TBT,0,False,True,decode,9744,9754,0,1.000000,10.000000,0
2387,82,TTFT,0,False,True,prefill,2768,13439,10671,1.000000,10.000000,0
2387,83,TTFT,0,True,False,prefill,512,18311,17799,1.000000,10.000000,0
2387,84,TTFT,0,True,False,prefill,512,8546,8034,1.000000,10.000000,0
2387,85,TTFT,0,True,False,prefill,512,11265,10753,1.000000,10.000000,0
2387,86,TTFT,0,True,False,prefill,512,5053,4541,1.000000,10.000000,0
2387,87,TTFT,0,True,False,prefill,512,43234,42722,1.000000,10.000000,0
2387,88,TTFT,0,True,False,prefill,512,11012,10500,1.000000,10.000000,0
2387,89,TTFT,0,True,False,prefill,512,14128,13616,1.000000,10.000000,0
2387,90,TTFT,0,True,False,prefill,512,50414,49902,1.000000,10.000000,0
2387,91,TTFT,0,True,False,prefill,512,17583,17071,1.000000,10.000000,0
2387,92,TTFT,0,True,False,prefill,512,21606,21094,1.000000,10.000000,0
2387,93,TTFT,0,True,False,prefill,512,29777,29265,1.000000,10.000000,0
2387,94,TTFT,0,True,False,prefill,512,17965,17453,1.000000,10.000000,0
2387,95,TTFT,0,True,False,prefill,512,82788,82276,1.000000,10.000000,0
2387,96,TTFT,0,True,False,prefill,512,26557,26045,1.000000,10.000000,0
2387,97,TTFT,0,True,False,prefill,512,121145,120633,1.000000,10.000000,0
2387,98,TTFT,0,True,False,prefill,512,1834,1322,1.000000,10.000000,0
2387,99,TTFT,0,True,False,prefill,512,1428,916,1.000000,10.000000,0
2387,100,TTFT,0,True,False,prefill,512,3397,2885,1.000000,10.000000,0
2387,101,TTFT,0,True,False,prefill,512,9131,8619,1.000000,10.000000,0
2387,102,TTFT,0,True,False,prefill,512,2241,1729,1.000000,10.000000,0
2387,103,TTFT,0,True,False,prefill,512,2940,2428,1.000000,10.000000,0
2387,104,TTFT,0,True,False,prefill,512,12039,11527,1.000000,10.000000,0
2387,105,TTFT,0,True,False,prefill,512,1599,1087,1.000000,10.000000,0
2387,106,TTFT,0,True,False,prefill,512,2904,2392,1.000000,10.000000,0
2387,107,TTFT,0,True,False,prefill,512,12512,12000,1.000000,10.000000,0
2387,108,TTFT,0,True,False,prefill,512,14058,13546,1.000000,10.000000,0
2387,109,TTFT,0,True,False,prefill,512,14201,13689,1.000000,10.000000,0
2387,110,TTFT,0,True,False,prefill,512,16976,16464,1.000000,10.000000,0
2387,111,TTFT,0,True,False,prefill,512,23320,22808,1.000000,10.000000,0
2387,112,TTFT,0,True,False,prefill,512,8999,8487,1.000000,10.000000,0
2387,113,TTFT,0,True,False,prefill,512,9739,9227,1.000000,10.000000,0
2387,114,TTFT,0,True,False,prefill,512,4047,3535,1.000000,10.000000,0
2387,115,TTFT,0,True,False,prefill,512,1718,1206,1.000000,10.000000,0
2387,116,TTFT,0,True,False,prefill,512,9032,8520,1.000000,10.000000,0
2387,117,TTFT,0,True,False,prefill,512,1409,897,1.000000,10.000000,0
2387,118,TTFT,0,True,False,prefill,512,23891,23379,1.000000,10.000000,0
2387,119,TTFT,0,True,False,prefill,512,87684,87172,1.000000,10.000000,0
2387,120,TTFT,0,True,False,prefill,512,5676,5164,1.000000,10.000000,0
2387,121,TTFT,0,True,False,prefill,512,6565,6053,1.000000,10.000000,0
2387,122,TTFT,0,True,False,prefill,512,15966,15454,1.000000,10.000000,0
2387,123,TTFT,0,True,False,prefill,512,70157,69645,1.000000,10.000000,0
2387,124,TTFT,0,True,False,prefill,512,13695,13183,1.000000,10.000000,0
2387,125,TTFT,0,True,False,prefill,512,2407,1895,1.000000,10.000000,0
2387,126,TTFT,0,True,False,prefill,512,1419,907,1.000000,10.000000,0
2387,127,TTFT,0,True,False,prefill,512,1408,896,1.000000,10.000000,0
2388,62,TBT,0,False,True,decode,14912,14398,0,1.000000,10.000000,0
2388,68,TBT,0,False,True,decode,6848,6434,0,1.000000,10.000000,0
2388,69,TBT,0,False,True,decode,9328,8941,0,1.000000,10.000000,0
2388,70,TBT,0,False,True,decode,9232,8864,0,1.000000,10.000000,0
2388,72,TBT,0,False,True,decode,29024,28726,0,1.000000,10.000000,0
2388,74,TBT,0,False,True,decode,2880,2645,0,1.000000,10.000000,0
2388,75,TBT,0,False,True,decode,37088,36934,0,1.000000,10.000000,0
2388,76,TBT,0,False,True,decode,2096,1936,0,1.000000,10.000000,0
2388,77,TBT,0,False,True,decode,18720,18604,0,1.000000,10.000000,0
2388,78,TBT,0,False,True,decode,35696,35638,0,1.000000,10.000000,0
2388,80,TBT,0,False,True,decode,16384,16364,0,1.000000,10.000000,0
2388,81,TBT,0,False,True,decode,9760,9754,0,1.000000,10.000000,0
2388,82,TTFT,0,False,True,prefill,3264,13439,10175,1.000000,10.000000,0
2388,83,TTFT,0,True,False,prefill,512,18311,17799,1.000000,10.000000,0
2388,84,TTFT,0,True,False,prefill,512,8546,8034,1.000000,10.000000,0
2388,85,TTFT,0,True,False,prefill,512,11265,10753,1.000000,10.000000,0
2388,86,TTFT,0,True,False,prefill,512,5053,4541,1.000000,10.000000,0
2388,87,TTFT,0,True,False,prefill,512,43234,42722,1.000000,10.000000,0
2388,88,TTFT,0,True,False,prefill,512,11012,10500,1.000000,10.000000,0
2388,89,TTFT,0,True,False,prefill,512,14128,13616,1.000000,10.000000,0
2388,90,TTFT,0,True,False,prefill,512,50414,49902,1.000000,10.000000,0
2388,91,TTFT,0,True,False,prefill,512,17583,17071,1.000000,10.000000,0
2388,92,TTFT,0,True,False,prefill,512,21606,21094,1.000000,10.000000,0
2388,93,TTFT,0,True,False,prefill,512,29777,29265,1.000000,10.000000,0
2388,94,TTFT,0,True,False,prefill,512,17965,17453,1.000000,10.000000,0
2388,95,TTFT,0,True,False,prefill,512,82788,82276,1.000000,10.000000,0
2388,96,TTFT,0,True,False,prefill,512,26557,26045,1.000000,10.000000,0
2388,97,TTFT,0,True,False,prefill,512,121145,120633,1.000000,10.000000,0
2388,98,TTFT,0,True,False,prefill,512,1834,1322,1.000000,10.000000,0
2388,99,TTFT,0,True,False,prefill,512,1428,916,1.000000,10.000000,0
2388,100,TTFT,0,True,False,prefill,512,3397,2885,1.000000,10.000000,0
2388,101,TTFT,0,True,False,prefill,512,9131,8619,1.000000,10.000000,0
2388,102,TTFT,0,True,False,prefill,512,2241,1729,1.000000,10.000000,0
2388,103,TTFT,0,True,False,prefill,512,2940,2428,1.000000,10.000000,0
2388,104,TTFT,0,True,False,prefill,512,12039,11527,1.000000,10.000000,0
2388,105,TTFT,0,True,False,prefill,512,1599,1087,1.000000,10.000000,0
2388,106,TTFT,0,True,False,prefill,512,2904,2392,1.000000,10.000000,0
2388,107,TTFT,0,True,False,prefill,512,12512,12000,1.000000,10.000000,0
2388,108,TTFT,0,True,False,prefill,512,14058,13546,1.000000,10.000000,0
2388,109,TTFT,0,True,False,prefill,512,14201,13689,1.000000,10.000000,0
2388,110,TTFT,0,True,False,prefill,512,16976,16464,1.000000,10.000000,0
2388,111,TTFT,0,True,False,prefill,512,23320,22808,1.000000,10.000000,0
2388,112,TTFT,0,True,False,prefill,512,8999,8487,1.000000,10.000000,0
2388,113,TTFT,0,True,False,prefill,512,9739,9227,1.000000,10.000000,0
2388,114,TTFT,0,True,False,prefill,512,4047,3535,1.000000,10.000000,0
2388,115,TTFT,0,True,False,prefill,512,1718,1206,1.000000,10.000000,0
2388,116,TTFT,0,True,False,prefill,512,9032,8520,1.000000,10.000000,0
2388,117,TTFT,0,True,False,prefill,512,1409,897,1.000000,10.000000,0
2388,118,TTFT,0,True,False,prefill,512,23891,23379,1.000000,10.000000,0
2388,119,TTFT,0,True,False,prefill,512,87684,87172,1.000000,10.000000,0
2388,120,TTFT,0,True,False,prefill,512,5676,5164,1.000000,10.000000,0
2388,121,TTFT,0,True,False,prefill,512,6565,6053,1.000000,10.000000,0
2388,122,TTFT,0,True,False,prefill,512,15966,15454,1.000000,10.000000,0
2388,123,TTFT,0,True,False,prefill,512,70157,69645,1.000000,10.000000,0
2388,124,TTFT,0,True,False,prefill,512,13695,13183,1.000000,10.000000,0
2388,125,TTFT,0,True,False,prefill,512,2407,1895,1.000000,10.000000,0
2388,126,TTFT,0,True,False,prefill,512,1419,907,1.000000,10.000000,0
2388,127,TTFT,0,True,False,prefill,512,1408,896,1.000000,10.000000,0
2389,62,TBT,0,False,True,decode,14912,14398,0,1.000000,10.000000,0
2389,68,TBT,0,False,True,decode,6848,6434,0,1.000000,10.000000,0
2389,69,TBT,0,False,True,decode,9328,8941,0,1.000000,10.000000,0
2389,70,TBT,0,False,True,decode,9232,8864,0,1.000000,10.000000,0
2389,72,TBT,0,False,True,decode,29024,28726,0,1.000000,10.000000,0
2389,74,TBT,0,False,True,decode,2880,2645,0,1.000000,10.000000,0
2389,75,TBT,0,False,True,decode,37088,36934,0,1.000000,10.000000,0
2389,76,TBT,0,False,True,decode,2096,1936,0,1.000000,10.000000,0
2389,77,TBT,0,False,True,decode,18720,18604,0,1.000000,10.000000,0
2389,78,TBT,0,False,True,decode,35696,35638,0,1.000000,10.000000,0
2389,80,TBT,0,False,True,decode,16384,16364,0,1.000000,10.000000,0
2389,81,TBT,0,False,True,decode,9760,9754,0,1.000000,10.000000,0
2389,82,TTFT,0,False,True,prefill,3760,13439,9679,1.000000,10.000000,0
2389,83,TTFT,0,True,False,prefill,512,18311,17799,1.000000,10.000000,0
2389,84,TTFT,0,True,False,prefill,512,8546,8034,1.000000,10.000000,0
2389,85,TTFT,0,True,False,prefill,512,11265,10753,1.000000,10.000000,0
2389,86,TTFT,0,True,False,prefill,512,5053,4541,1.000000,10.000000,0
2389,87,TTFT,0,True,False,prefill,512,43234,42722,1.000000,10.000000,0
2389,88,TTFT,0,True,False,prefill,512,11012,10500,1.000000,10.000000,0
2389,89,TTFT,0,True,False,prefill,512,14128,13616,1.000000,10.000000,0
2389,90,TTFT,0,True,False,prefill,512,50414,49902,1.000000,10.000000,0
2389,91,TTFT,0,True,False,prefill,512,17583,17071,1.000000,10.000000,0
2389,92,TTFT,0,True,False,prefill,512,21606,21094,1.000000,10.000000,0
2389,93,TTFT,0,True,False,prefill,512,29777,29265,1.000000,10.000000,0
2389,94,TTFT,0,True,False,prefill,512,17965,17453,1.000000,10.000000,0
2389,95,TTFT,0,True,False,prefill,512,82788,82276,1.000000,10.000000,0
2389,96,TTFT,0,True,False,prefill,512,26557,26045,1.000000,10.000000,0
2389,97,TTFT,0,True,False,prefill,512,121145,120633,1.000000,10.000000,0
2389,98,TTFT,0,True,False,prefill,512,1834,1322,1.000000,10.000000,0
2389,99,TTFT,0,True,False,prefill,512,1428,916,1.000000,10.000000,0
2389,100,TTFT,0,True,False,prefill,512,3397,2885,1.000000,10.000000,0
2389,101,TTFT,0,True,False,prefill,512,9131,8619,1.000000,10.000000,0
2389,102,TTFT,0,True,False,prefill,512,2241,1729,1.000000,10.000000,0
2389,103,TTFT,0,True,False,prefill,512,2940,2428,1.000000,10.000000,0
2389,104,TTFT,0,True,False,prefill,512,12039,11527,1.000000,10.000000,0
2389,105,TTFT,0,True,False,prefill,512,1599,1087,1.000000,10.000000,0
2389,106,TTFT,0,True,False,prefill,512,2904,2392,1.000000,10.000000,0
2389,107,TTFT,0,True,False,prefill,512,12512,12000,1.000000,10.000000,0
2389,108,TTFT,0,True,False,prefill,512,14058,13546,1.000000,10.000000,0
2389,109,TTFT,0,True,False,prefill,512,14201,13689,1.000000,10.000000,0
