Batch Id,mlp_up_proj,mlp_activation,mlp_down_proj,mlp_down_proj_all_reduce,attn_pre_proj,attn_post_proj,attn_post_proj_all_reduce,attn_prefill,attn_kv_cache_save,attn_decode,attn_rope,pipeline_send_recv,add,input_layernorm,post_attention_layernorm,schedule,sample_e2e,prepare_inputs_e2e,model_execution_e2e,process_model_outputs,ray_comm_time,replica
593,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.535078,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,38.890271,0,0,0
594,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.545738,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,39.231382,0,0,0
595,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.561006,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,39.719971,0,0,0
596,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.575226,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,40.175027,0,0,0
597,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.582867,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,40.419523,0,0,0
598,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.590549,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,40.665336,0,0,0
599,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.597157,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,40.876798,0,0,0
600,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.613945,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,41.414024,0,0,0
601,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.630937,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,41.957776,0,0,0
602,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.639908,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,42.244844,0,0,0
603,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.655972,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,42.758896,0,0,0
604,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.670629,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,43.227923,0,0,0
605,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.673667,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,43.325111,0,0,0
606,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.686208,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,43.726422,0,0,0
607,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.700378,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,44.179874,0,0,0
608,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.707486,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,44.407331,0,0,0
609,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.725813,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,44.993796,0,0,0
610,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.738529,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,45.400693,0,0,0
611,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.744866,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,45.603486,0,0,0
612,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.756071,0.211820,0.084087,0.005994,0,0.008200,0.007000,0.007000,0,0,0,45.962054,0,0,0
613,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.772029,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,46.489226,0,0,0
614,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.778411,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,46.693450,0,0,0
615,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.785646,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,46.924979,0,0,0
616,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.802986,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,47.479857,0,0,0
617,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.810306,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,47.714087,0,0,0
618,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.823190,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,48.126395,0,0,0
619,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.845343,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,48.835289,0,0,0
620,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.852491,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,49.064018,0,0,0
621,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.858409,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,49.253391,0,0,0
622,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.872176,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,49.693926,0,0,0
623,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.885468,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,50.119279,0,0,0
624,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.893952,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,50.390778,0,0,0
625,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.903221,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,50.687386,0,0,0
626,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.922504,0.211820,0.084604,0.005994,0,0.008200,0.007000,0.007000,0,0,0,51.304418,0,0,0
627,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.930837,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,51.353715,0,0,0
628,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.944438,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,51.788970,0,0,0
629,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.953867,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,52.090694,0,0,0
630,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.964661,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,52.436101,0,0,0
631,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.975308,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,52.776803,0,0,0
632,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.992453,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,53.325445,0,0,0
633,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.999019,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,53.535554,0,0,0
634,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.014573,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,54.033273,0,0,0
635,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.022912,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,54.300117,0,0,0
636,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.032500,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,54.606934,0,0,0
637,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.042554,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,54.928663,0,0,0
638,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.059078,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,55.457440,0,0,0
639,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.068767,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,55.767479,0,0,0
640,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.088694,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,56.405166,0,0,0
641,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.095541,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,56.624257,0,0,0
642,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.109340,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,57.065816,0,0,0
643,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.114163,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,57.220176,0,0,0
644,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.125324,0.211820,0.077811,0.005994,0,0.008200,0.007000,0.007000,0,0,0,57.577321,0,0,0
645,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.136738,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,57.967881,0,0,0
646,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.154686,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,58.542216,0,0,0
647,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.169755,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,59.024411,0,0,0
648,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.181626,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,59.404297,0,0,0
649,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.191317,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,59.714394,0,0,0
650,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.203924,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,60.117844,0,0,0
651,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.210261,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,60.320623,0,0,0
652,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.221966,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,60.695165,0,0,0
653,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.233977,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,61.079536,0,0,0
654,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.244601,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,61.419486,0,0,0
655,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.257951,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,61.846711,0,0,0
656,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.276760,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,62.448589,0,0,0
657,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.284400,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,62.693065,0,0,0
658,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.299162,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,63.165442,0,0,0
659,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.305431,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,63.366040,0,0,0
660,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.316073,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,63.706598,0,0,0
661,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.325278,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,64.001151,0,0,0
662,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.337686,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,64.398205,0,0,0
663,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.350191,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,64.798372,0,0,0
664,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.370751,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,65.456300,0,0,0
665,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.380163,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,65.757477,0,0,0
666,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.393665,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,66.189529,0,0,0
667,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.399618,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,66.380041,0,0,0
668,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.409620,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,66.700092,0,0,0
669,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.421085,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,67.066979,0,0,0
670,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.434874,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,67.508222,0,0,0
671,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.445797,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,67.857763,0,0,0
672,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.463953,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,68.438747,0,0,0
673,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.471484,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,68.679758,0,0,0
674,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.486862,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,69.171860,0,0,0
675,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.495252,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,69.440324,0,0,0
676,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.507236,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,69.823814,0,0,0
677,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.516303,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,70.113960,0,0,0
678,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.526355,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,70.435615,0,0,0
679,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.541158,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,70.909307,0,0,0
680,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.564840,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,71.667153,0,0,0
681,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.567743,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,71.760034,0,0,0
682,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.587435,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,72.390196,0,0,0
683,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.588483,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,72.423717,0,0,0
684,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.599572,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,72.778576,0,0,0
685,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.609508,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,73.096516,0,0,0
686,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.619198,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,73.406587,0,0,0
687,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.637043,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,73.977629,0,0,0
688,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.662078,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,74.778755,0,0,0
689,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.659859,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,74.707735,0,0,0
690,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.676007,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,75.224498,0,0,0
691,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.683692,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,75.470414,0,0,0
692,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.691986,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,75.735804,0,0,0
693,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.705424,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,76.165845,0,0,0
694,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.717881,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,76.564466,0,0,0
695,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.733257,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,77.056494,0,0,0
696,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.740990,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,77.303939,0,0,0
697,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.751537,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,77.641440,0,0,0
698,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.777106,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,78.459648,0,0,0
699,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.782310,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,78.626167,0,0,0
700,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.789339,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,78.851099,0,0,0
701,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.802609,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,79.275762,0,0,0
702,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.803906,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,79.317254,0,0,0
703,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.820646,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,79.852933,0,0,0
704,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.842727,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,80.559528,0,0,0
705,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.849252,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,80.768322,0,0,0
706,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.869291,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,81.409561,0,0,0
707,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.874837,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,81.587038,0,0,0
708,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.877306,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,81.666044,0,0,0
709,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.889720,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,82.063289,0,0,0
710,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.902394,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,82.468885,0,0,0
711,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.916833,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,82.930920,0,0,0
712,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.923411,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,83.141421,0,0,0
713,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.946352,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,83.875541,0,0,0
714,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.954910,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,84.149395,0,0,0
715,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.966424,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,84.517843,0,0,0
716,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.978322,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,84.898554,0,0,0
717,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.988530,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,85.225218,0,0,0
718,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,1.988763,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,85.232673,0,0,0
719,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,2.016708,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,86.126920,0,0,0
720,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,2.019988,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,86.231876,0,0,0
721,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,2.033937,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,86.678246,0,0,0
722,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,2.052463,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,87.271082,0,0,0
723,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,2.066273,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,87.712994,0,0,0
724,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,2.067459,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,87.750943,0,0,0
725,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,2.080722,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,88.175353,0,0,0
726,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,2.089193,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,88.446453,0,0,0
727,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,2.098130,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,88.732425,0,0,0
728,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,2.124920,0.211820,0.078602,0.005994,0,0.008200,0.007000,0.007000,0,0,0,89.589691,0,0,0
729,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.077109,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,25.400652,0,0,0
730,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.090867,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,25.840896,0,0,0
731,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.106681,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,26.346928,0,0,0
732,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.121341,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,26.816070,0,0,0
733,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.133910,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,27.218271,0,0,0
734,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.150570,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,27.751400,0,0,0
735,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.168531,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,28.326148,0,0,0
736,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.179899,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,28.689916,0,0,0
737,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.194796,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,29.166631,0,0,0
738,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.209821,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,29.647430,0,0,0
739,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.221637,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,30.025524,0,0,0
740,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.234126,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,30.425174,0,0,0
741,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.246882,0.211820,0.120505,0.005994,0,0.008200,0.007000,0.007000,0,0,0,30.833376,0,0,0
742,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.089200,0.211820,0.119096,0.005994,0,0.008200,0.007000,0.007000,0,0,0,25.742457,0,0,0
743,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.104556,0.211820,0.119096,0.005994,0,0.008200,0.007000,0.007000,0,0,0,26.233846,0,0,0
744,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.114190,0.211820,0.119096,0.005994,0,0.008200,0.007000,0.007000,0,0,0,26.542129,0,0,0
745,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.139906,0.211820,0.119096,0.005994,0,0.008200,0.007000,0.007000,0,0,0,27.365061,0,0,0
746,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.089200,0.211820,0.112117,0.005994,0,0.008200,0.007000,0.007000,0,0,0,25.519131,0,0,0
747,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.104556,0.211820,0.112117,0.005994,0,0.008200,0.007000,0.007000,0,0,0,26.010520,0,0,0
748,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.114190,0.211820,0.112117,0.005994,0,0.008200,0.007000,0.007000,0,0,0,26.318803,0,0,0
749,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.134043,0.211820,0.112117,0.005994,0,0.008200,0.007000,0.007000,0,0,0,26.954107,0,0,0
750,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.146595,0.211820,0.112117,0.005994,0,0.008200,0.007000,0.007000,0,0,0,27.355765,0,0,0
751,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.156917,0.211820,0.112117,0.005994,0,0.008200,0.007000,0.007000,0,0,0,27.686067,0,0,0
752,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.171420,0.211820,0.112117,0.005994,0,0.008200,0.007000,0.007000,0,0,0,28.150160,0,0,0
753,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.191636,0.211820,0.112117,0.005994,0,0.008200,0.007000,0.007000,0,0,0,28.797086,0,0,0
754,0.176398,0.022004,0.084450,0,0.045401,0.031989,0,0.201400,0.211820,0.112117,0.005994,0,0.008200,0.007000,0.007000,0,0,0,29.109535,0,0,0
