batch_id,request_id,slo_type,slo_remaining_ms,only_in_queue,added_in_last_batch,request_type_after_batch,kv_context_len_tokens,prefill_len_tokens,prefill_remaining_tokens,replica
7047,96,TBT,0,False,True,decode,26832,26557,0,0
7047,104,TBT,0,False,True,decode,12288,12039,0,0
7047,112,TBT,0,False,True,decode,9232,8999,0,0
7047,120,TBT,0,False,True,decode,5904,5676,0,0
7053,72,TBT,0,False,True,decode,29104,28726,0,0
7053,80,TBT,0,False,True,decode,16720,16364,0,0
7053,96,TBT,0,False,True,decode,26832,26557,0,0
7053,104,TBT,0,False,True,decode,12288,12039,0,0
7053,112,TBT,0,False,True,decode,9232,8999,0,0
7053,120,TBT,0,False,True,decode,5904,5676,0,0
7059,72,TBT,0,False,True,decode,29104,28726,0,0
7059,80,TBT,0,False,True,decode,16720,16364,0,0
7059,96,TBT,0,False,True,decode,26832,26557,0,0
7059,104,TBT,0,False,True,decode,12304,12039,0,0
7059,112,TBT,0,False,True,decode,9232,8999,0,0
7059,120,TBT,0,False,True,decode,5904,5676,0,0
7066,72,TBT,0,False,True,decode,29104,28726,0,0
7066,80,TBT,0,False,True,decode,16720,16364,0,0
7066,96,TBT,0,False,True,decode,26832,26557,0,0
7066,104,TBT,0,False,True,decode,12304,12039,0,0
7066,112,TBT,0,False,True,decode,9248,8999,0,0
7066,120,TBT,0,False,True,decode,5904,5676,0,0
7071,72,TBT,0,False,True,decode,29104,28726,0,0
7071,80,TBT,0,False,True,decode,16720,16364,0,0
7071,96,TBT,0,False,True,decode,26832,26557,0,0
7071,104,TBT,0,False,True,decode,12304,12039,0,0
7071,112,TBT,0,False,True,decode,9248,8999,0,0
7071,120,TBT,0,False,True,decode,5904,5676,0,0
7076,72,TBT,0,False,True,decode,29120,28726,0,0
7076,80,TBT,0,False,True,decode,16720,16364,0,0
7076,96,TBT,0,False,True,decode,26848,26557,0,0
7076,104,TBT,0,False,True,decode,12304,12039,0,0
7076,112,TBT,0,False,True,decode,9248,8999,0,0
7076,120,TBT,0,False,True,decode,5904,5676,0,0
7082,72,TBT,0,False,True,decode,29120,28726,0,0
7082,80,TBT,0,False,True,decode,16720,16364,0,0
7082,96,TBT,0,False,True,decode,26848,26557,0,0
7082,104,TBT,0,False,True,decode,12304,12039,0,0
7082,112,TBT,0,False,True,decode,9248,8999,0,0
7082,120,TBT,0,False,True,decode,5904,5676,0,0
7086,72,TBT,0,False,True,decode,29120,28726,0,0
7086,80,TBT,0,False,True,decode,16720,16364,0,0
7086,96,TBT,0,False,True,decode,26848,26557,0,0
7086,104,TBT,0,False,True,decode,12304,12039,0,0
7086,112,TBT,0,False,True,decode,9248,8999,0,0
7086,120,TBT,0,False,True,decode,5904,5676,0,0
7094,72,TBT,0,False,True,decode,29120,28726,0,0
7094,80,TBT,0,False,True,decode,16720,16364,0,0
7094,96,TBT,0,False,True,decode,26848,26557,0,0
7094,104,TBT,0,False,True,decode,12304,12039,0,0
7094,112,TBT,0,False,True,decode,9248,8999,0,0
7094,120,TBT,0,False,True,decode,5920,5676,0,0
7099,72,TBT,0,False,True,decode,29120,28726,0,0
7099,80,TBT,0,False,True,decode,16720,16364,0,0
7099,96,TBT,0,False,True,decode,26848,26557,0,0
7099,104,TBT,0,False,True,decode,12304,12039,0,0
7099,112,TBT,0,False,True,decode,9248,8999,0,0
7099,120,TBT,0,False,True,decode,5920,5676,0,0
7105,72,TBT,0,False,True,decode,29120,28726,0,0
7105,80,TBT,0,False,True,decode,16720,16364,0,0
7105,96,TBT,0,False,True,decode,26848,26557,0,0
7105,104,TBT,0,False,True,decode,12304,12039,0,0
7105,112,TBT,0,False,True,decode,9248,8999,0,0
7105,120,TBT,0,False,True,decode,5920,5676,0,0
7110,72,TBT,0,False,True,decode,29120,28726,0,0
7110,80,TBT,0,False,True,decode,16720,16364,0,0
7110,96,TBT,0,False,True,decode,26848,26557,0,0
7110,104,TBT,0,False,True,decode,12304,12039,0,0
7110,112,TBT,0,False,True,decode,9248,8999,0,0
7110,120,TBT,0,False,True,decode,5920,5676,0,0
7115,72,TBT,0,False,True,decode,29120,28726,0,0
7115,80,TBT,0,False,True,decode,16720,16364,0,0
7115,96,TBT,0,False,True,decode,26848,26557,0,0
7115,104,TBT,0,False,True,decode,12304,12039,0,0
7115,112,TBT,0,False,True,decode,9248,8999,0,0
7115,120,TBT,0,False,True,decode,5920,5676,0,0
7121,72,TBT,0,False,True,decode,29120,28726,0,0
7121,80,TBT,0,False,True,decode,16720,16364,0,0
7121,96,TBT,0,False,True,decode,26848,26557,0,0
7121,104,TBT,0,False,True,decode,12304,12039,0,0
7121,112,TBT,0,False,True,decode,9248,8999,0,0
7121,120,TBT,0,False,True,decode,5920,5676,0,0
7125,72,TBT,0,False,True,decode,29120,28726,0,0
7125,80,TBT,0,False,True,decode,16736,16364,0,0
7125,96,TBT,0,False,True,decode,26848,26557,0,0
7125,104,TBT,0,False,True,decode,12304,12039,0,0
7125,112,TBT,0,False,True,decode,9248,8999,0,0
7125,120,TBT,0,False,True,decode,5920,5676,0,0
7132,72,TBT,0,False,True,decode,29120,28726,0,0
7132,80,TBT,0,False,True,decode,16736,16364,0,0
7132,96,TBT,0,False,True,decode,26848,26557,0,0
7132,104,TBT,0,False,True,decode,12304,12039,0,0
7132,112,TBT,0,False,True,decode,9248,8999,0,0
7132,120,TBT,0,False,True,decode,5920,5676,0,0
7137,72,TBT,0,False,True,decode,29120,28726,0,0
7137,80,TBT,0,False,True,decode,16736,16364,0,0
7137,96,TBT,0,False,True,decode,26848,26557,0,0
7137,104,TBT,0,False,True,decode,12304,12039,0,0
7137,112,TBT,0,False,True,decode,9248,8999,0,0
7137,120,TBT,0,False,True,decode,5920,5676,0,0
7142,72,TBT,0,False,True,decode,29120,28726,0,0
7142,80,TBT,0,False,True,decode,16736,16364,0,0
7142,96,TBT,0,False,True,decode,26848,26557,0,0
7142,104,TBT,0,False,True,decode,12304,12039,0,0
7142,112,TBT,0,False,True,decode,9248,8999,0,0
7142,120,TBT,0,False,True,decode,5920,5676,0,0
7148,72,TBT,0,False,True,decode,29120,28726,0,0
7148,80,TBT,0,False,True,decode,16736,16364,0,0
7148,96,TBT,0,False,True,decode,26848,26557,0,0
7148,104,TBT,0,False,True,decode,12320,12039,0,0
7148,112,TBT,0,False,True,decode,9248,8999,0,0
7148,120,TBT,0,False,True,decode,5920,5676,0,0
7154,72,TBT,0,False,True,decode,29120,28726,0,0
7154,80,TBT,0,False,True,decode,16736,16364,0,0
7154,96,TBT,0,False,True,decode,26848,26557,0,0
7154,104,TBT,0,False,True,decode,12320,12039,0,0
7154,112,TBT,0,False,True,decode,9264,8999,0,0
7154,120,TBT,0,False,True,decode,5920,5676,0,0
7159,72,TBT,0,False,True,decode,29120,28726,0,0
7159,80,TBT,0,False,True,decode,16736,16364,0,0
7159,96,TBT,0,False,True,decode,26848,26557,0,0
7159,104,TBT,0,False,True,decode,12320,12039,0,0
7159,112,TBT,0,False,True,decode,9264,8999,0,0
7159,120,TBT,0,False,True,decode,5920,5676,0,0
7164,72,TBT,0,False,True,decode,29136,28726,0,0
7164,80,TBT,0,False,True,decode,16736,16364,0,0
7164,96,TBT,0,False,True,decode,26864,26557,0,0
7164,104,TBT,0,False,True,decode,12320,12039,0,0
7164,112,TBT,0,False,True,decode,9264,8999,0,0
7164,120,TBT,0,False,True,decode,5920,5676,0,0
7170,72,TBT,0,False,True,decode,29136,28726,0,0
7170,80,TBT,0,False,True,decode,16736,16364,0,0
7170,96,TBT,0,False,True,decode,26864,26557,0,0
7170,104,TBT,0,False,True,decode,12320,12039,0,0
7170,112,TBT,0,False,True,decode,9264,8999,0,0
7170,120,TBT,0,False,True,decode,5920,5676,0,0
7175,72,TBT,0,False,True,decode,29136,28726,0,0
7175,80,TBT,0,False,True,decode,16736,16364,0,0
7175,96,TBT,0,False,True,decode,26864,26557,0,0
7175,104,TBT,0,False,True,decode,12320,12039,0,0
7175,112,TBT,0,False,True,decode,9264,8999,0,0
7175,120,TBT,0,False,True,decode,5920,5676,0,0
7181,72,TBT,0,False,True,decode,29136,28726,0,0
7181,80,TBT,0,False,True,decode,16736,16364,0,0
7181,96,TBT,0,False,True,decode,26864,26557,0,0
7181,104,TBT,0,False,True,decode,12320,12039,0,0
7181,112,TBT,0,False,True,decode,9264,8999,0,0
7181,120,TBT,0,False,True,decode,5936,5676,0,0
7187,72,TBT,0,False,True,decode,29136,28726,0,0
7187,80,TBT,0,False,True,decode,16736,16364,0,0
7187,96,TBT,0,False,True,decode,26864,26557,0,0
7187,104,TBT,0,False,True,decode,12320,12039,0,0
7187,112,TBT,0,False,True,decode,9264,8999,0,0
7187,120,TBT,0,False,True,decode,5936,5676,0,0
7192,72,TBT,0,False,True,decode,29136,28726,0,0
7192,80,TBT,0,False,True,decode,16736,16364,0,0
7192,96,TBT,0,False,True,decode,26864,26557,0,0
7192,104,TBT,0,False,True,decode,12320,12039,0,0
7192,112,TBT,0,False,True,decode,9264,8999,0,0
7192,120,TBT,0,False,True,decode,5936,5676,0,0
7197,72,TBT,0,False,True,decode,29136,28726,0,0
7197,80,TBT,0,False,True,decode,16736,16364,0,0
7197,96,TBT,0,False,True,decode,26864,26557,0,0
7197,104,TBT,0,False,True,decode,12320,12039,0,0
7197,112,TBT,0,False,True,decode,9264,8999,0,0
7197,120,TBT,0,False,True,decode,5936,5676,0,0
7202,72,TBT,0,False,True,decode,29136,28726,0,0
7202,80,TBT,0,False,True,decode,16736,16364,0,0
7202,96,TBT,0,False,True,decode,26864,26557,0,0
7202,104,TBT,0,False,True,decode,12320,12039,0,0
7202,112,TBT,0,False,True,decode,9264,8999,0,0
7202,120,TBT,0,False,True,decode,5936,5676,0,0
7209,72,TBT,0,False,True,decode,29136,28726,0,0
7209,80,TBT,0,False,True,decode,16736,16364,0,0
7209,96,TBT,0,False,True,decode,26864,26557,0,0
7209,104,TBT,0,False,True,decode,12320,12039,0,0
7209,112,TBT,0,False,True,decode,9264,8999,0,0
7209,120,TBT,0,False,True,decode,5936,5676,0,0
7214,72,TBT,0,False,True,decode,29136,28726,0,0
7214,80,TBT,0,False,True,decode,16752,16364,0,0
7214,96,TBT,0,False,True,decode,26864,26557,0,0
7214,104,TBT,0,False,True,decode,12320,12039,0,0
7214,112,TBT,0,False,True,decode,9264,8999,0,0
7214,120,TBT,0,False,True,decode,5936,5676,0,0
7219,72,TBT,0,False,True,decode,29136,28726,0,0
7219,80,TBT,0,False,True,decode,16752,16364,0,0
7219,96,TBT,0,False,True,decode,26864,26557,0,0
7219,104,TBT,0,False,True,decode,12320,12039,0,0
7219,112,TBT,0,False,True,decode,9264,8999,0,0
7219,120,TBT,0,False,True,decode,5936,5676,0,0
7225,72,TBT,0,False,True,decode,29136,28726,0,0
7225,80,TBT,0,False,True,decode,16752,16364,0,0
7225,96,TBT,0,False,True,decode,26864,26557,0,0
7225,104,TBT,0,False,True,decode,12320,12039,0,0
7225,112,TBT,0,False,True,decode,9264,8999,0,0
7225,120,TBT,0,False,True,decode,5936,5676,0,0
7230,72,TBT,0,False,True,decode,29136,28726,0,0
7230,80,TBT,0,False,True,decode,16752,16364,0,0
7230,96,TBT,0,False,True,decode,26864,26557,0,0
7230,104,TBT,0,False,True,decode,12320,12039,0,0
7230,112,TBT,0,False,True,decode,9264,8999,0,0
7230,120,TBT,0,False,True,decode,5936,5676,0,0
7236,72,TBT,0,False,True,decode,29136,28726,0,0
7236,80,TBT,0,False,True,decode,16752,16364,0,0
7236,96,TBT,0,False,True,decode,26864,26557,0,0
7236,104,TBT,0,False,True,decode,12336,12039,0,0
7236,112,TBT,0,False,True,decode,9264,8999,0,0
7236,120,TBT,0,False,True,decode,5936,5676,0,0
7241,72,TBT,0,False,True,decode,29136,28726,0,0
7241,80,TBT,0,False,True,decode,16752,16364,0,0
7241,96,TBT,0,False,True,decode,26864,26557,0,0
7241,104,TBT,0,False,True,decode,12336,12039,0,0
7241,112,TBT,0,False,True,decode,9280,8999,0,0
7241,120,TBT,0,False,True,decode,5936,5676,0,0
7247,72,TBT,0,False,True,decode,29136,28726,0,0
7247,80,TBT,0,False,True,decode,16752,16364,0,0
7247,96,TBT,0,False,True,decode,26864,26557,0,0
7247,104,TBT,0,False,True,decode,12336,12039,0,0
7247,112,TBT,0,False,True,decode,9280,8999,0,0
7247,120,TBT,0,False,True,decode,5936,5676,0,0
7252,72,TBT,0,False,True,decode,29152,28726,0,0
7252,80,TBT,0,False,True,decode,16752,16364,0,0
7252,96,TBT,0,False,True,decode,26880,26557,0,0
7252,104,TBT,0,False,True,decode,12336,12039,0,0
7252,112,TBT,0,False,True,decode,9280,8999,0,0
7252,120,TBT,0,False,True,decode,5936,5676,0,0
7258,72,TBT,0,False,True,decode,29152,28726,0,0
7258,80,TBT,0,False,True,decode,16752,16364,0,0
7258,96,TBT,0,False,True,decode,26880,26557,0,0
7258,104,TBT,0,False,True,decode,12336,12039,0,0
7258,112,TBT,0,False,True,decode,9280,8999,0,0
7258,120,TBT,0,False,True,decode,5936,5676,0,0
7264,72,TBT,0,False,True,decode,29152,28726,0,0
7264,80,TBT,0,False,True,decode,16752,16364,0,0
7264,96,TBT,0,False,True,decode,26880,26557,0,0
7264,104,TBT,0,False,True,decode,12336,12039,0,0
7264,112,TBT,0,False,True,decode,9280,8999,0,0
7264,120,TBT,0,False,True,decode,5936,5676,0,0
7270,72,TBT,0,False,True,decode,29152,28726,0,0
7270,80,TBT,0,False,True,decode,16752,16364,0,0
7270,96,TBT,0,False,True,decode,26880,26557,0,0
7270,104,TBT,0,False,True,decode,12336,12039,0,0
7270,112,TBT,0,False,True,decode,9280,8999,0,0
7270,120,TBT,0,False,True,decode,5952,5676,0,0
7276,72,TBT,0,False,True,decode,29152,28726,0,0
7276,80,TBT,0,False,True,decode,16752,16364,0,0
7276,96,TBT,0,False,True,decode,26880,26557,0,0
7276,104,TBT,0,False,True,decode,12336,12039,0,0
7276,112,TBT,0,False,True,decode,9280,8999,0,0
7276,120,TBT,0,False,True,decode,5952,5676,0,0
7280,72,TBT,0,False,True,decode,29152,28726,0,0
7280,80,TBT,0,False,True,decode,16752,16364,0,0
7280,96,TBT,0,False,True,decode,26880,26557,0,0
7280,104,TBT,0,False,True,decode,12336,12039,0,0
7280,112,TBT,0,False,True,decode,9280,8999,0,0
7280,120,TBT,0,False,True,decode,5952,5676,0,0
7285,72,TBT,0,False,True,decode,29152,28726,0,0
7285,80,TBT,0,False,True,decode,16752,16364,0,0
7285,96,TBT,0,False,True,decode,26880,26557,0,0
7285,104,TBT,0,False,True,decode,12336,12039,0,0
7285,112,TBT,0,False,True,decode,9280,8999,0,0
7285,120,TBT,0,False,True,decode,5952,5676,0,0
7290,72,TBT,0,False,True,decode,29152,28726,0,0
7290,80,TBT,0,False,True,decode,16752,16364,0,0
7290,96,TBT,0,False,True,decode,26880,26557,0,0
7290,104,TBT,0,False,True,decode,12336,12039,0,0
7290,112,TBT,0,False,True,decode,9280,8999,0,0
7290,120,TBT,0,False,True,decode,5952,5676,0,0
7296,72,TBT,0,False,True,decode,29152,28726,0,0
7296,80,TBT,0,False,True,decode,16752,16364,0,0
7296,96,TBT,0,False,True,decode,26880,26557,0,0
7296,104,TBT,0,False,True,decode,12336,12039,0,0
7296,112,TBT,0,False,True,decode,9280,8999,0,0
7296,120,TBT,0,False,True,decode,5952,5676,0,0
7301,72,TBT,0,False,True,decode,29152,28726,0,0
7301,80,TBT,0,False,True,decode,16768,16364,0,0
7301,96,TBT,0,False,True,decode,26880,26557,0,0
7301,104,TBT,0,False,True,decode,12336,12039,0,0
7301,112,TBT,0,False,True,decode,9280,8999,0,0
7301,120,TBT,0,False,True,decode,5952,5676,0,0
7308,72,TBT,0,False,True,decode,29152,28726,0,0
7308,80,TBT,0,False,True,decode,16768,16364,0,0
7308,96,TBT,0,False,True,decode,26880,26557,0,0
7308,104,TBT,0,False,True,decode,12336,12039,0,0
7308,112,TBT,0,False,True,decode,9280,8999,0,0
7308,120,TBT,0,False,True,decode,5952,5676,0,0
7314,72,TBT,0,False,True,decode,29152,28726,0,0
7314,80,TBT,0,False,True,decode,16768,16364,0,0
7314,96,TBT,0,False,True,decode,26880,26557,0,0
7314,104,TBT,0,False,True,decode,12336,12039,0,0
7314,112,TBT,0,False,True,decode,9280,8999,0,0
7314,120,TBT,0,False,True,decode,5952,5676,0,0
7319,72,TBT,0,False,True,decode,29152,28726,0,0
7319,80,TBT,0,False,True,decode,16768,16364,0,0
7319,96,TBT,0,False,True,decode,26880,26557,0,0
7319,104,TBT,0,False,True,decode,12336,12039,0,0
7319,112,TBT,0,False,True,decode,9280,8999,0,0
7319,120,TBT,0,False,True,decode,5952,5676,0,0
7323,72,TBT,0,False,True,decode,29152,28726,0,0
7323,80,TBT,0,False,True,decode,16768,16364,0,0
7323,96,TBT,0,False,True,decode,26880,26557,0,0
7323,104,TBT,0,False,True,decode,12352,12039,0,0
7323,112,TBT,0,False,True,decode,9280,8999,0,0
7323,120,TBT,0,False,True,decode,5952,5676,0,0
7329,72,TBT,0,False,True,decode,29152,28726,0,0
7329,80,TBT,0,False,True,decode,16768,16364,0,0
7329,96,TBT,0,False,True,decode,26880,26557,0,0
7329,104,TBT,0,False,True,decode,12352,12039,0,0
7329,112,TBT,0,False,True,decode,9296,8999,0,0
7329,120,TBT,0,False,True,decode,5952,5676,0,0
7334,72,TBT,0,False,True,decode,29152,28726,0,0
7334,80,TBT,0,False,True,decode,16768,16364,0,0
7334,96,TBT,0,False,True,decode,26880,26557,0,0
7334,104,TBT,0,False,True,decode,12352,12039,0,0
7334,112,TBT,0,False,True,decode,9296,8999,0,0
7334,120,TBT,0,False,True,decode,5952,5676,0,0
7339,72,TBT,0,False,True,decode,29168,28726,0,0
7339,80,TBT,0,False,True,decode,16768,16364,0,0
7339,96,TBT,0,False,True,decode,26896,26557,0,0
7339,104,TBT,0,False,True,decode,12352,12039,0,0
7339,112,TBT,0,False,True,decode,9296,8999,0,0
7339,120,TBT,0,False,True,decode,5952,5676,0,0
7345,72,TBT,0,False,True,decode,29168,28726,0,0
7345,80,TBT,0,False,True,decode,16768,16364,0,0
7345,96,TBT,0,False,True,decode,26896,26557,0,0
7345,104,TBT,0,False,True,decode,12352,12039,0,0
7345,112,TBT,0,False,True,decode,9296,8999,0,0
7345,120,TBT,0,False,True,decode,5952,5676,0,0
7351,72,TBT,0,False,True,decode,29168,28726,0,0
7351,80,TBT,0,False,True,decode,16768,16364,0,0
7351,96,TBT,0,False,True,decode,26896,26557,0,0
7351,104,TBT,0,False,True,decode,12352,12039,0,0
7351,112,TBT,0,False,True,decode,9296,8999,0,0
7351,120,TBT,0,False,True,decode,5952,5676,0,0
7358,72,TBT,0,False,True,decode,29168,28726,0,0
7358,80,TBT,0,False,True,decode,16768,16364,0,0
7358,96,TBT,0,False,True,decode,26896,26557,0,0
7358,104,TBT,0,False,True,decode,12352,12039,0,0
7358,112,TBT,0,False,True,decode,9296,8999,0,0
7358,120,TBT,0,False,True,decode,5968,5676,0,0
7362,72,TBT,0,False,True,decode,29168,28726,0,0
7362,80,TBT,0,False,True,decode,16768,16364,0,0
7362,96,TBT,0,False,True,decode,26896,26557,0,0
7362,104,TBT,0,False,True,decode,12352,12039,0,0
7362,112,TBT,0,False,True,decode,9296,8999,0,0
7362,120,TBT,0,False,True,decode,5968,5676,0,0
7368,72,TBT,0,False,True,decode,29168,28726,0,0
7368,80,TBT,0,False,True,decode,16768,16364,0,0
7368,96,TBT,0,False,True,decode,26896,26557,0,0
7368,104,TBT,0,False,True,decode,12352,12039,0,0
7368,112,TBT,0,False,True,decode,9296,8999,0,0
7368,120,TBT,0,False,True,decode,5968,5676,0,0
7373,72,TBT,0,False,True,decode,29168,28726,0,0
7373,80,TBT,0,False,True,decode,16768,16364,0,0
7373,96,TBT,0,False,True,decode,26896,26557,0,0
7373,104,TBT,0,False,True,decode,12352,12039,0,0
7373,112,TBT,0,False,True,decode,9296,8999,0,0
7373,120,TBT,0,False,True,decode,5968,5676,0,0
7378,72,TBT,0,False,True,decode,29168,28726,0,0
7378,80,TBT,0,False,True,decode,16768,16364,0,0
7378,96,TBT,0,False,True,decode,26896,26557,0,0
7378,104,TBT,0,False,True,decode,12352,12039,0,0
7378,112,TBT,0,False,True,decode,9296,8999,0,0
7378,120,TBT,0,False,True,decode,5968,5676,0,0
7384,72,TBT,0,False,True,decode,29168,28726,0,0
7384,80,TBT,0,False,True,decode,16768,16364,0,0
7384,96,TBT,0,False,True,decode,26896,26557,0,0
7384,104,TBT,0,False,True,decode,12352,12039,0,0
7384,120,TBT,0,False,True,decode,5968,5676,0,0
7391,72,TBT,0,False,True,decode,29168,28726,0,0
7391,80,TBT,0,False,True,decode,16784,16364,0,0
7391,96,TBT,0,False,True,decode,26896,26557,0,0
7391,104,TBT,0,False,True,decode,12352,12039,0,0
7391,120,TBT,0,False,True,decode,5968,5676,0,0
7396,72,TBT,0,False,True,decode,29168,28726,0,0
7396,80,TBT,0,False,True,decode,16784,16364,0,0
7396,96,TBT,0,False,True,decode,26896,26557,0,0
7396,104,TBT,0,False,True,decode,12352,12039,0,0
7396,120,TBT,0,False,True,decode,5968,5676,0,0
7400,72,TBT,0,False,True,decode,29168,28726,0,0
7400,80,TBT,0,False,True,decode,16784,16364,0,0
7400,96,TBT,0,False,True,decode,26896,26557,0,0
7400,104,TBT,0,False,True,decode,12352,12039,0,0
7400,120,TBT,0,False,True,decode,5968,5676,0,0
7405,72,TBT,0,False,True,decode,29168,28726,0,0
7405,80,TBT,0,False,True,decode,16784,16364,0,0
7405,96,TBT,0,False,True,decode,26896,26557,0,0
7405,104,TBT,0,False,True,decode,12352,12039,0,0
7405,120,TBT,0,False,True,decode,5968,5676,0,0
7411,72,TBT,0,False,True,decode,29168,28726,0,0
7411,80,TBT,0,False,True,decode,16784,16364,0,0
7411,96,TBT,0,False,True,decode,26896,26557,0,0
7411,104,TBT,0,False,True,decode,12368,12039,0,0
7411,120,TBT,0,False,True,decode,5968,5676,0,0
7417,72,TBT,0,False,True,decode,29168,28726,0,0
7417,80,TBT,0,False,True,decode,16784,16364,0,0
7417,96,TBT,0,False,True,decode,26896,26557,0,0
7417,104,TBT,0,False,True,decode,12368,12039,0,0
7417,120,TBT,0,False,True,decode,5968,5676,0,0
7424,72,TBT,0,False,True,decode,29168,28726,0,0
7424,80,TBT,0,False,True,decode,16784,16364,0,0
7424,96,TBT,0,False,True,decode,26896,26557,0,0
7424,104,TBT,0,False,True,decode,12368,12039,0,0
7424,120,TBT,0,False,True,decode,5968,5676,0,0
7430,72,TBT,0,False,True,decode,29184,28726,0,0
7430,80,TBT,0,False,True,decode,16784,16364,0,0
7430,96,TBT,0,False,True,decode,26912,26557,0,0
7430,104,TBT,0,False,True,decode,12368,12039,0,0
7430,120,TBT,0,False,True,decode,5968,5676,0,0
7434,72,TBT,0,False,True,decode,29184,28726,0,0
7434,80,TBT,0,False,True,decode,16784,16364,0,0
7434,96,TBT,0,False,True,decode,26912,26557,0,0
7434,104,TBT,0,False,True,decode,12368,12039,0,0
7434,120,TBT,0,False,True,decode,5968,5676,0,0
7439,72,TBT,0,False,True,decode,29184,28726,0,0
7439,80,TBT,0,False,True,decode,16784,16364,0,0
7439,96,TBT,0,False,True,decode,26912,26557,0,0
7439,104,TBT,0,False,True,decode,12368,12039,0,0
7439,120,TBT,0,False,True,decode,5968,5676,0,0
7444,72,TBT,0,False,True,decode,29184,28726,0,0
7444,80,TBT,0,False,True,decode,16784,16364,0,0
7444,96,TBT,0,False,True,decode,26912,26557,0,0
7444,104,TBT,0,False,True,decode,12368,12039,0,0
7444,120,TBT,0,False,True,decode,5984,5676,0,0
7450,72,TBT,0,False,True,decode,29184,28726,0,0
7450,80,TBT,0,False,True,decode,16784,16364,0,0
7450,96,TBT,0,False,True,decode,26912,26557,0,0
7450,104,TBT,0,False,True,decode,12368,12039,0,0
7450,120,TBT,0,False,True,decode,5984,5676,0,0
7455,72,TBT,0,False,True,decode,29184,28726,0,0
7455,80,TBT,0,False,True,decode,16784,16364,0,0
7455,96,TBT,0,False,True,decode,26912,26557,0,0
7455,104,TBT,0,False,True,decode,12368,12039,0,0
7455,120,TBT,0,False,True,decode,5984,5676,0,0
7461,72,TBT,0,False,True,decode,29184,28726,0,0
7461,80,TBT,0,False,True,decode,16784,16364,0,0
7461,96,TBT,0,False,True,decode,26912,26557,0,0
7461,104,TBT,0,False,True,decode,12368,12039,0,0
7461,120,TBT,0,False,True,decode,5984,5676,0,0
7467,72,TBT,0,False,True,decode,29184,28726,0,0
7467,80,TBT,0,False,True,decode,16784,16364,0,0
7467,96,TBT,0,False,True,decode,26912,26557,0,0
7467,104,TBT,0,False,True,decode,12368,12039,0,0
7467,120,TBT,0,False,True,decode,5984,5676,0,0
7472,72,TBT,0,False,True,decode,29184,28726,0,0
7472,80,TBT,0,False,True,decode,16784,16364,0,0
7472,96,TBT,0,False,True,decode,26912,26557,0,0
7472,104,TBT,0,False,True,decode,12368,12039,0,0
7472,120,TBT,0,False,True,decode,5984,5676,0,0
7477,72,TBT,0,False,True,decode,29184,28726,0,0
7477,80,TBT,0,False,True,decode,16800,16364,0,0
7477,96,TBT,0,False,True,decode,26912,26557,0,0
7477,104,TBT,0,False,True,decode,12368,12039,0,0
7477,120,TBT,0,False,True,decode,5984,5676,0,0
7483,72,TBT,0,False,True,decode,29184,28726,0,0
7483,80,TBT,0,False,True,decode,16800,16364,0,0
7483,96,TBT,0,False,True,decode,26912,26557,0,0
7483,104,TBT,0,False,True,decode,12368,12039,0,0
7483,120,TBT,0,False,True,decode,5984,5676,0,0
7488,72,TBT,0,False,True,decode,29184,28726,0,0
7488,80,TBT,0,False,True,decode,16800,16364,0,0
7488,96,TBT,0,False,True,decode,26912,26557,0,0
7488,104,TBT,0,False,True,decode,12368,12039,0,0
7488,120,TBT,0,False,True,decode,5984,5676,0,0
7493,72,TBT,0,False,True,decode,29184,28726,0,0
7493,80,TBT,0,False,True,decode,16800,16364,0,0
7493,96,TBT,0,False,True,decode,26912,26557,0,0
7493,104,TBT,0,False,True,decode,12368,12039,0,0
7493,120,TBT,0,False,True,decode,5984,5676,0,0
7499,72,TBT,0,False,True,decode,29184,28726,0,0
7499,80,TBT,0,False,True,decode,16800,16364,0,0
7499,96,TBT,0,False,True,decode,26912,26557,0,0
7499,104,TBT,0,False,True,decode,12384,12039,0,0
7499,120,TBT,0,False,True,decode,5984,5676,0,0
7504,72,TBT,0,False,True,decode,29184,28726,0,0
7504,80,TBT,0,False,True,decode,16800,16364,0,0
7504,96,TBT,0,False,True,decode,26912,26557,0,0
7504,104,TBT,0,False,True,decode,12384,12039,0,0
7504,120,TBT,0,False,True,decode,5984,5676,0,0
7510,72,TBT,0,False,True,decode,29184,28726,0,0
7510,80,TBT,0,False,True,decode,16800,16364,0,0
7510,96,TBT,0,False,True,decode,26912,26557,0,0
7510,104,TBT,0,False,True,decode,12384,12039,0,0
7510,120,TBT,0,False,True,decode,5984,5676,0,0
7515,72,TBT,0,False,True,decode,29200,28726,0,0
7515,80,TBT,0,False,True,decode,16800,16364,0,0
7515,96,TBT,0,False,True,decode,26928,26557,0,0
7515,104,TBT,0,False,True,decode,12384,12039,0,0
7515,120,TBT,0,False,True,decode,5984,5676,0,0
7521,72,TBT,0,False,True,decode,29200,28726,0,0
7521,80,TBT,0,False,True,decode,16800,16364,0,0
7521,96,TBT,0,False,True,decode,26928,26557,0,0
7521,104,TBT,0,False,True,decode,12384,12039,0,0
7521,120,TBT,0,False,True,decode,5984,5676,0,0
7526,72,TBT,0,False,True,decode,29200,28726,0,0
7526,80,TBT,0,False,True,decode,16800,16364,0,0
