Batch Id,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_num_completed_prefills,batch_execution_time,kv_free_blocks_before,kv_free_blocks_after,batch_request_ids,replica
2420,4,0,4,4,0,0.008049,27509,27509,12;20;28;36,4
2425,4,0,4,4,0,0.008049,27509,27509,12;20;28;36,4
2429,4,0,4,4,0,0.008049,27509,27509,12;20;28;36,4
2433,4,0,4,4,0,0.008049,27509,27509,12;20;28;36,4
2438,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2443,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2447,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2452,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2458,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2461,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2465,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2468,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2474,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2478,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2481,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2485,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2492,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2496,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2499,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2503,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2509,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2513,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2518,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2524,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2529,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2533,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2537,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2542,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2547,3,0,3,3,0,0.008018,27966,27966,12;20;36,4
2553,2,0,2,2,0,0.008167,28114,28114,12;20,4
2557,2,0,2,2,0,0.008167,28114,28114,12;20,4
2562,2,0,2,2,0,0.008167,28114,28114,12;20,4
2566,2,0,2,2,0,0.008167,28114,28114,12;20,4
2573,2,0,2,2,0,0.008167,28114,28114,12;20,4
2577,2,0,2,2,0,0.008167,28114,28114,12;20,4
2582,2,0,2,2,0,0.008167,28114,28114,12;20,4
2587,2,0,2,2,0,0.008167,28114,28114,12;20,4
2592,2,0,2,2,0,0.008167,28114,28114,12;20,4
2597,2,0,2,2,0,0.008167,28114,28114,12;20,4
2602,2,0,2,2,0,0.008167,28114,28114,12;20,4
2606,2,0,2,2,0,0.008167,28114,28114,12;20,4
2611,2,0,2,2,0,0.008167,28114,28114,12;20,4
2616,2,0,2,2,0,0.008167,28114,28114,12;20,4
2624,2,0,2,2,0,0.008167,28114,28114,12;20,4
2628,2,0,2,2,0,0.008167,28114,28114,12;20,4
2633,2,0,2,2,0,0.008167,28114,28114,12;20,4
2638,2,0,2,2,0,0.008167,28114,28114,12;20,4
2643,2,0,2,2,0,0.008167,28114,28114,12;20,4
2647,2,0,2,2,0,0.008167,28114,28114,12;20,4
2652,2,0,2,2,0,0.008167,28114,28114,12;20,4
2658,2,0,2,2,0,0.008167,28114,28114,12;20,4
2663,2,0,2,2,0,0.008167,28114,28114,12;20,4
2667,2,0,2,2,0,0.008167,28114,28114,12;20,4
2671,2,0,2,2,0,0.008167,28114,28114,12;20,4
2677,2,0,2,2,0,0.008167,28114,28114,12;20,4
2682,2,0,2,2,0,0.008167,28114,28114,12;20,4
2686,2,0,2,2,0,0.008167,28114,28114,12;20,4
2692,2,0,2,2,0,0.008167,28114,28114,12;20,4
2696,2,0,2,2,0,0.008167,28109,28109,12;20,4
2702,2,0,2,2,0,0.008167,28109,28109,12;20,4
2707,2,0,2,2,0,0.008167,28109,28109,12;20,4
2712,2,0,2,2,0,0.008167,28109,28109,12;20,4
2717,2,0,2,2,0,0.008167,28109,28109,12;20,4
2722,2,0,2,2,0,0.008167,28109,28109,12;20,4
2728,2,0,2,2,0,0.008167,28109,28109,12;20,4
2734,2,0,2,2,0,0.008167,28109,28109,12;20,4
2739,2,0,2,2,0,0.008167,28109,28109,12;20,4
2744,2,0,2,2,0,0.008167,28109,28109,12;20,4
2750,2,0,2,2,0,0.008167,28109,28109,12;20,4
2755,2,0,2,2,0,0.008167,28109,28109,12;20,4
2761,2,0,2,2,0,0.008167,28109,28109,12;20,4
2766,2,0,2,2,0,0.008167,28109,28109,12;20,4
2773,2,0,2,2,0,0.008167,28109,28109,12;20,4
2778,2,0,2,2,0,0.008167,28109,28109,12;20,4
2783,2,0,2,2,0,0.008167,28109,28109,12;20,4
2789,2,0,2,2,0,0.008167,28109,28109,12;20,4
2795,2,0,2,2,0,0.008167,28109,28109,12;20,4
2801,2,0,2,2,0,0.008167,28104,28104,12;20,4
2806,2,0,2,2,0,0.008167,28104,28104,12;20,4
2813,2,0,2,2,0,0.008167,28104,28104,12;20,4
2818,2,0,2,2,0,0.008167,28104,28104,12;20,4
2825,2,0,2,2,0,0.008167,28104,28104,12;20,4
2830,2,0,2,2,0,0.008167,28104,28104,12;20,4
2835,2,0,2,2,0,0.008167,28104,28104,12;20,4
2840,2,0,2,2,0,0.008167,28104,28104,12;20,4
2845,2,0,2,2,0,0.008153,28104,28104,12;20,4
2852,512,510,2,3,0,0.023259,28068,28068,12;20;44,4
2866,512,510,2,3,0,0.023757,28036,28036,12;20;44,4
2880,512,510,2,3,0,0.024201,28004,28004,12;20;44,4
2896,512,510,2,3,0,0.024680,27972,27972,12;20;44,4
2910,512,510,2,3,0,0.025192,27940,27940,12;20;44,4
2927,512,510,2,3,0,0.025615,27908,27908,12;20;44,4
2943,512,510,2,3,0,0.026170,27876,27876,12;20;44,4
2957,512,510,2,3,0,0.026633,27845,27845,12;20;44,4
2975,512,510,2,3,0,0.027027,27813,27813,12;20;44,4
2988,512,510,2,3,0,0.027532,27781,27781,12;20;44,4
3003,512,510,2,3,0,0.027974,27749,27749,12;20;44,4
3017,512,510,2,3,0,0.028294,27717,27717,12;20;44,4
3028,512,510,2,3,0,0.028816,27685,27685,12;20;44,4
3040,512,510,2,3,0,0.029200,27653,27653,12;20;44,4
3050,512,510,2,3,0,0.029515,27621,27621,12;20;44,4
3063,512,510,2,3,0,0.030021,27590,27590,12;20;44,4
3076,512,510,2,3,0,0.030346,27558,27558,12;20;44,4
3088,512,510,2,3,0,0.030703,27526,27526,12;20;44,4
3098,437,435,2,3,1,0.024893,27499,27499,12;20;44,4
3107,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3110,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3114,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3116,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3121,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3125,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3127,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3130,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3135,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3138,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3140,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3145,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3148,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3152,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3159,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3162,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3165,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3169,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3173,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3176,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3182,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3187,3,0,3,3,0,0.008161,27499,27499,12;20;44,4
3191,512,509,3,4,0,0.023312,27463,27463,12;20;44;52,4
3198,512,509,3,4,0,0.023810,27431,27431,12;20;44;52,4
3211,512,509,3,4,0,0.024254,27399,27399,12;20;44;52,4
3224,512,509,3,4,0,0.024733,27367,27367,12;20;44;52,4
3237,512,509,3,4,0,0.025245,27335,27335,12;20;44;52,4
3250,512,509,3,4,0,0.025668,27304,27304,12;20;44;52,4
3264,512,509,3,4,0,0.026223,27272,27272,12;20;44;52,4
3276,512,509,3,4,0,0.026686,27240,27240,12;20;44;52,4
3292,512,509,3,4,0,0.027080,27208,27208,12;20;44;52,4
3305,512,509,3,4,0,0.027585,27176,27176,12;20;44;52,4
3320,512,509,3,4,0,0.028027,27145,27145,12;20;44;52,4
3333,512,509,3,4,0,0.028347,27108,27108,12;20;44;52,4
3346,512,509,3,4,0,0.028869,27076,27076,12;20;44;52,4
3359,512,509,3,4,0,0.029252,27044,27044,12;20;44;52,4
3371,512,509,3,4,0,0.029568,27012,27012,12;20;44;52,4
3384,512,509,3,4,0,0.030073,26981,26981,12;20;44;52,4
3396,512,509,3,4,0,0.030398,26949,26949,12;20;44;52,4
3410,324,321,3,4,1,0.022168,26929,26929,12;20;44;52,4
3419,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3421,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3425,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3429,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3434,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3437,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3442,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3444,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3447,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3450,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3453,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3456,4,0,4,4,0,0.008396,26929,26929,12;20;44;52,4
3460,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3462,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3464,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3469,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3470,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3472,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3477,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3478,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3481,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3485,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3487,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3488,4,0,4,4,0,0.008396,26924,26924,12;20;44;52,4
3493,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3496,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3497,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3499,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3502,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3506,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3508,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3511,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3512,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3517,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3519,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3520,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3526,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3528,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3530,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3534,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3536,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3538,4,0,4,4,0,0.008396,26919,26919,12;20;44;52,4
3541,512,508,4,5,0,0.023567,26883,26883,12;20;44;52;60,4
3549,512,508,4,5,0,0.024065,26851,26851,12;20;44;52;60,4
3555,512,508,4,5,0,0.024509,26819,26819,12;20;44;52;60,4
3559,512,508,4,5,0,0.024988,26788,26788,12;20;44;52;60,4
3566,512,508,4,5,0,0.025500,26756,26756,12;20;44;52;60,4
3571,512,508,4,5,0,0.025923,26724,26724,12;20;44;52;60,4
3578,512,508,4,5,0,0.026478,26692,26692,12;20;44;52;60,4
3585,512,508,4,5,0,0.026941,26661,26661,12;20;44;52;60,4
3590,512,508,4,5,0,0.027335,26629,26629,12;20;44;52;60,4
3596,512,508,4,5,0,0.027840,26597,26597,12;20;44;52;60,4
3603,512,508,4,5,0,0.028282,26565,26565,12;20;44;52;60,4
3610,512,508,4,5,0,0.028602,26534,26534,12;20;44;52;60,4
3618,512,508,4,5,0,0.029124,26502,26502,12;20;44;52;60,4
3626,512,508,4,5,0,0.029507,26470,26470,12;20;44;52;60,4
3638,512,508,4,5,0,0.029823,26438,26438,12;20;44;52;60,4
3648,512,508,4,5,0,0.030328,26407,26407,12;20;44;52;60,4
3657,512,508,4,5,0,0.030616,26375,26375,12;20;44;52;60,4
3668,512,508,4,5,0,0.031011,26343,26343,12;20;44;52;60,4
3679,512,508,4,5,0,0.031256,26311,26311,12;20;44;52;60,4
3687,512,508,4,5,0,0.031684,26280,26280,12;20;44;52;60,4
3694,512,508,4,5,0,0.032088,26248,26248,12;20;44;52;60,4
3703,512,508,4,5,0,0.032298,26216,26216,12;20;44;52;60,4
3711,512,508,4,5,0,0.032911,26184,26184,12;20;44;52;60,4
3719,512,508,4,5,0,0.033379,26148,26148,12;20;44;52;60,4
3727,512,508,4,5,0,0.033579,26116,26116,12;20;44;52;60,4
3734,512,508,4,5,0,0.034017,26084,26084,12;20;44;52;60,4
3741,512,508,4,5,0,0.034480,26052,26052,12;20;44;52;60,4
3748,512,508,4,6,1,0.034844,26016,26016,12;20;44;52;60;68,4
3759,512,507,5,6,0,0.023702,25984,25984,12;20;44;52;60;68,4
3764,512,507,5,6,0,0.024142,25952,25952,12;20;44;52;60;68,4
3770,512,507,5,6,0,0.024648,25921,25921,12;20;44;52;60;68,4
3775,512,507,5,6,0,0.025143,25884,25884,12;20;44;52;60;68,4
3782,512,507,5,6,0,0.025520,25852,25852,12;20;44;52;60;68,4
3788,512,507,5,6,0,0.026053,25820,25820,12;20;44;52;60;68,4
3794,512,507,5,6,0,0.026628,25789,25789,12;20;44;52;60;68,4
3799,512,507,5,6,0,0.026991,25757,25757,12;20;44;52;60;68,4
3805,512,507,5,6,0,0.027468,25725,25725,12;20;44;52;60;68,4
3812,512,507,5,6,0,0.027949,25694,25694,12;20;44;52;60;68,4
3818,512,507,5,6,0,0.028327,25662,25662,12;20;44;52;60;68,4
3825,207,202,5,6,1,0.014771,25649,25649,12;20;44;52;60;68,4
3827,6,0,6,6,0,0.008466,25649,25649,12;20;44;52;60;68,4
3831,6,0,6,6,0,0.008466,25649,25649,12;20;44;52;60;68,4
3833,6,0,6,6,0,0.008466,25649,25649,12;20;44;52;60;68,4
3835,6,0,6,6,0,0.008466,25649,25649,12;20;44;52;60;68,4
3838,6,0,6,6,0,0.008466,25649,25649,12;20;44;52;60;68,4
3841,6,0,6,6,0,0.008466,25649,25649,12;20;44;52;60;68,4
3844,6,0,6,6,0,0.008466,25649,25649,12;20;44;52;60;68,4
3846,6,0,6,6,0,0.008466,25649,25649,12;20;44;52;60;68,4
3848,6,0,6,6,0,0.008466,25649,25649,12;20;44;52;60;68,4
3851,6,0,6,6,0,0.008466,25649,25649,12;20;44;52;60;68,4
3854,6,0,6,6,0,0.008466,25644,25644,12;20;44;52;60;68,4
3855,6,0,6,6,0,0.008466,25644,25644,12;20;44;52;60;68,4
3858,6,0,6,6,0,0.008466,25644,25644,12;20;44;52;60;68,4
3861,6,0,6,6,0,0.008482,25644,25644,12;20;44;52;60;68,4
3864,6,0,6,6,0,0.008482,25644,25644,12;20;44;52;60;68,4
3867,6,0,6,6,0,0.008482,25644,25644,12;20;44;52;60;68,4
3869,6,0,6,6,0,0.008482,25644,25644,12;20;44;52;60;68,4
3872,6,0,6,6,0,0.008482,25644,25644,12;20;44;52;60;68,4
3874,512,506,6,7,0,0.023696,25608,25608,12;20;44;52;60;68;76,4
3880,512,506,6,7,0,0.024194,25576,25576,12;20;44;52;60;68;76,4
3885,418,412,6,7,1,0.018554,25551,25551,12;20;44;52;60;68;76,4
3890,7,0,7,7,0,0.008488,25551,25551,12;20;44;52;60;68;76,4
3893,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3894,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3897,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3899,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3903,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3905,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3907,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3910,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3913,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3915,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3918,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3919,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3922,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3925,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3928,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3930,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3933,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3936,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3938,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3940,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3944,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3945,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3946,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3953,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3954,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3956,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3959,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3962,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3965,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3968,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3971,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3972,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3976,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3980,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3982,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3985,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3987,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3991,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3994,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3996,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
3998,7,0,7,7,0,0.008488,25546,25546,12;20;44;52;60;68;76,4
4002,7,0,7,7,0,0.008488,25541,25541,12;20;44;52;60;68;76,4
4005,7,0,7,7,0,0.008488,25541,25541,12;20;44;52;60;68;76,4
4008,7,0,7,7,0,0.008488,25541,25541,12;20;44;52;60;68;76,4
4012,7,0,7,7,0,0.008488,25536,25536,12;20;44;52;60;68;76,4
4014,7,0,7,7,0,0.008488,25536,25536,12;20;44;52;60;68;76,4
4017,7,0,7,7,0,0.008488,25536,25536,12;20;44;52;60;68;76,4
4019,7,0,7,7,0,0.008488,25536,25536,12;20;44;52;60;68;76,4
4023,7,0,7,7,0,0.008488,25536,25536,12;20;44;52;60;68;76,4
4026,7,0,7,7,0,0.008488,25531,25531,12;20;44;52;60;68;76,4
4028,7,0,7,7,0,0.008488,25531,25531,12;20;44;52;60;68;76,4
4032,7,0,7,7,0,0.008488,25531,25531,12;20;44;52;60;68;76,4
4034,7,0,7,7,0,0.008488,25531,25531,12;20;44;52;60;68;76,4
4037,7,0,7,7,0,0.008488,25531,25531,12;20;44;52;60;68;76,4
4040,7,0,7,7,0,0.008488,25531,25531,12;20;44;52;60;68;76,4
4043,7,0,7,7,0,0.008488,25526,25526,12;20;44;52;60;68;76,4
4046,7,0,7,7,0,0.008488,25526,25526,12;20;44;52;60;68;76,4
4048,7,0,7,7,0,0.008488,25526,25526,12;20;44;52;60;68;76,4
4051,6,0,6,6,0,0.008397,26141,26141,12;20;52;60;68;76,4
4054,6,0,6,6,0,0.008397,26141,26141,12;20;52;60;68;76,4
4057,6,0,6,6,0,0.008397,26141,26141,12;20;52;60;68;76,4
4060,6,0,6,6,0,0.008397,26141,26141,12;20;52;60;68;76,4
4062,6,0,6,6,0,0.008397,26136,26136,12;20;52;60;68;76,4
4065,6,0,6,6,0,0.008397,26136,26136,12;20;52;60;68;76,4
4069,6,0,6,6,0,0.008397,26136,26136,12;20;52;60;68;76,4
4071,6,0,6,6,0,0.008397,26136,26136,12;20;52;60;68;76,4
4072,6,0,6,6,0,0.008397,26136,26136,12;20;52;60;68;76,4
4076,6,0,6,6,0,0.008397,26136,26136,12;20;52;60;68;76,4
4079,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4081,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4085,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4089,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4090,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4091,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4097,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4099,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4100,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4105,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4107,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4109,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4111,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4117,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4118,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4120,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4121,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4126,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4128,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4130,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4135,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4138,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4139,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4140,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4145,6,0,6,6,0,0.008397,26131,26131,12;20;52;60;68;76,4
4148,512,506,6,7,0,0.023611,26095,26095,12;20;52;60;68;76;84,4
4153,512,506,6,7,0,0.024109,26063,26063,12;20;52;60;68;76;84,4
4158,512,506,6,7,0,0.024553,26032,26032,12;20;52;60;68;76;84,4
4163,512,506,6,7,0,0.025032,26000,26000,12;20;52;60;68;76;84,4
4170,512,506,6,7,0,0.025544,25968,25968,12;20;52;60;68;76;84,4
4176,512,506,6,7,0,0.025967,25937,25937,12;20;52;60;68;76;84,4
4182,512,506,6,7,0,0.026522,25905,25905,12;20;52;60;68;76;84,4
4187,512,507,5,6,0,0.026536,27545,27545,12;52;60;68;76;84,4
4196,512,507,5,6,0,0.026930,27514,27514,12;52;60;68;76;84,4
4203,512,507,5,6,0,0.027435,27482,27482,12;52;60;68;76;84,4
4212,512,507,5,6,0,0.027877,27450,27450,12;52;60;68;76;84,4
4220,512,507,5,6,0,0.028197,27419,27419,12;52;60;68;76;84,4
4225,512,507,5,6,0,0.028467,27387,27387,12;52;60;68;76;84,4
4232,512,507,5,6,0,0.029061,27355,27355,12;52;60;68;76;84,4
4237,512,507,5,6,0,0.029418,27324,27324,12;52;60;68;76;84,4
4244,441,436,5,6,1,0.023436,27296,27296,12;52;60;68;76;84,4
4250,5,0,5,5,0,0.007963,27803,27803,12;52;60;68;76,4
4251,5,0,5,5,0,0.007963,27803,27803,12;52;60;68;76,4
4255,5,0,5,5,0,0.007963,27803,27803,12;52;60;68;76,4
4258,5,0,5,5,0,0.007963,27803,27803,12;52;60;68;76,4
4260,5,0,5,5,0,0.007963,27803,27803,12;52;60;68;76,4
4264,4,0,4,4,0,0.007855,28378,28378,12;60;68;76,4
4265,4,0,4,4,0,0.007833,28378,28378,12;60;68;76,4
4266,4,0,4,4,0,0.007833,28378,28378,12;60;68;76,4
4269,4,0,4,4,0,0.007833,28378,28378,12;60;68;76,4
4274,4,0,4,4,0,0.007833,28378,28378,12;60;68;76,4
4275,4,0,4,4,0,0.007833,28378,28378,12;60;68;76,4
4276,4,0,4,4,0,0.007833,28378,28378,12;60;68;76,4
4279,4,0,4,4,0,0.007833,28378,28378,12;60;68;76,4
4282,4,0,4,4,0,0.007833,28378,28378,12;60;68;76,4
4285,4,0,4,4,0,0.007833,28378,28378,12;60;68;76,4
4287,4,0,4,4,0,0.007833,28373,28373,12;60;68;76,4
4290,4,0,4,4,0,0.007833,28373,28373,12;60;68;76,4
4292,4,0,4,4,0,0.007833,28373,28373,12;60;68;76,4
4293,4,0,4,4,0,0.007833,28373,28373,12;60;68;76,4
4296,4,0,4,4,0,0.007833,28373,28373,12;60;68;76,4
4299,4,0,4,4,0,0.007833,28373,28373,12;60;68;76,4
4300,4,0,4,4,0,0.007833,28373,28373,12;60;68;76,4
4303,4,0,4,4,0,0.007833,28373,28373,12;60;68;76,4
4306,512,508,4,5,0,0.023004,28337,28337,12;60;68;76;92,4
4311,512,508,4,5,0,0.023502,28305,28305,12;60;68;76;92,4
4317,512,508,4,5,0,0.023946,28273,28273,12;60;68;76;92,4
4321,512,508,4,5,0,0.024425,28237,28237,12;60;68;76;92,4
4327,512,508,4,5,0,0.024937,28205,28205,12;60;68;76;92,4
4332,512,508,4,5,0,0.025360,28173,28173,12;60;68;76;92,4
4338,512,508,4,5,0,0.025915,28141,28141,12;60;68;76;92,4
4345,512,508,4,5,0,0.026378,28110,28110,12;60;68;76;92,4
4351,512,509,3,4,0,0.026651,28508,28508,60;68;76;92,4
4356,512,509,3,4,0,0.027156,28476,28476,60;68;76;92,4
4362,512,509,3,4,0,0.027598,28439,28439,60;68;76;92,4
4368,512,509,3,4,0,0.027918,28407,28407,60;68;76;92,4
4374,512,509,3,4,0,0.028440,28375,28375,60;68;76;92,4
4382,512,509,3,4,0,0.028824,28344,28344,60;68;76;92,4
4387,512,509,3,4,0,0.029139,28312,28312,60;68;76;92,4
